column,na_count,na_pct
LOST_REASON__C,1113,0.9902135231316725
CD_CLIENT_TECH_STATUS__C,991,0.8816725978647687
SALVAGEABLE_STATUS__C,909,0.8087188612099644
CONFIRM_NECESSARY_LICENSES_OBTAINED__C,0,0.0
FORECASTCATEGORY,0,0.0
COMMITTED_RETURN_DATE__C,1070,0.9519572953736655
IS_SEND_TO_ONBOARDING_CHANNEL__C,0,0.0
DURATION_DISCOVERY_DEMO__C,389,0.34608540925266906
DAYS_FROM_KO_TO_MENU_INPUT__C,1033,0.9190391459074733
PAIN_POINT__C,1124,1.0
RISK_STATUS__C,997,0.8870106761565836
RINGDNA100__RINGDNA_CONTEXT__C,0,0.0
CD_MENU_INPUT__C,1008,0.896797153024911
DAYS_FROM_CW_TO_FIRST_ORDER_DATE__C,489,0.43505338078291816
BUSINESS_PROFILE_FOLLOW_UP__C,1124,1.0
NOTE_FOR_WORKFORCE_DEPARTMENT__C,1124,1.0
INTERNAL_ONBOARDING_COMPLETION_TIME__C,482,0.4288256227758007
MOBILE_PRIMARY__C,4,0.0035587188612099642
PROJECTED_GO_LIVE_YEAR__C,438,0.3896797153024911
FRONT_AND_BACK_OF_ID__C,0,0.0
VOID_CHECK__C,0,0.0
KICKOFF_CALL_EQ_CD_KICKOFF_CALL__C,0,0.0
MOBILE_SECONDARY__C,255,0.22686832740213522
RINGDNA100__LENDINGTREEEMAILFIRSTTIME__C,0,0.0
EXPECTED_GMV_2__C,0,0.0
LOST_REASON_3RD_LAYER__C,1124,1.0
DE_ONBOARDING_NOTES__C,1120,0.99644128113879
HOW_MANY_PRINTERS_CLIENT_NEED__C,935,0.8318505338078291
ONBOARDING_NOTICE_SENT_IN_SLACK__C,1124,1.0
LEADSOURCE,1119,0.9955516014234875
EXPECTED_GMV__C,971,0.8638790035587188
OTHER_RESTAURANTS_OWNED_BY_THIS_CLIENT__C,1114,0.9911032028469751
RISK_REASON__C,823,0.7322064056939501
CD_KICKOFF_CALL__C,1017,0.9048042704626335
TARROPAY_POD_LEAD__C,1122,0.998220640569395
DAYS_FROM_KO_TO_WPAY_ONBOARDING__C,1100,0.9786476868327402
PRICEBOOK2ID,1124,1.0
ANY_OPPORTUNITIES_TO_UPSELL__C,1087,0.9670818505338078
LEAD_ID__C,936,0.8327402135231317
ASSIGNED_SDR__C,879,0.7820284697508897
FORECASTCATEGORYNAME,0,0.0
SALES_CYCLE_LENGTH__C,379,0.3371886120996441
FISCALYEAR,0,0.0
LEAD_SOURCE__C,484,0.4306049822064057
NUM_OF_SATURDAY_ORDERS__C,1124,1.0
EXPECTED_AVG_DAILY_PHONE_ORDERS__C,971,0.8638790035587188
KICKOFF_CALL_SCHEDULE__C,992,0.8825622775800712
FOLLOW_UP__C,0,0.0
TD_DE_STATUS__C,1106,0.9839857651245552
CURRENTLY_USING_COMPETITOR_ONLINE__C,0,0.0
CONTACTID,547,0.48665480427046265
DE_HYBRID__C,0,0.0
CLIENT_SIGN_UP_SERVICE__C,931,0.8282918149466192
DATE_ASSIGNED_TO_PERSON__C,534,0.4750889679715303
RINGDNA100__FIRST_OUTBOUND_CALL__C,902,0.802491103202847
EXPECTEDREVENUE,990,0.8807829181494662
EXPECTED_AVG_MONTHLY_WORKDAYS__C,971,0.8638790035587188
WHO_WILL_BE_THE_MAIN_POC_FOR_ONBOARDING__C,971,0.8638790035587188
LEAD_MENU_TEAM__C,994,0.8843416370106761
PUSHCOUNT,0,0.0
GREENDOT__C,0,0.0
OPPORTUNITY_TYPE__C,371,0.3300711743772242
DELIVERY_ENABLEMENT_PITCHED__C,1019,0.9065836298932385
LEAD_CREATED_DATE__C,534,0.4750889679715303
RESTAURANT_TYPE__C,21,0.018683274021352312
OUTBOUND_COMMUNICATION_TYPE__C,1104,0.9822064056939501
CLOSED_WON_MONTH__C,449,0.3994661921708185
LAST_MODIFY_DATE__C,0,0.0
ASSIGNED_SDR_ROLE__C,883,0.7855871886120996
