Snowball Map,Company / Account,Street,City,Zip/Postal Code,State/Province (text only),MobilePrimary,BusinessPhone
52057,China Rose buffet,42 Bath Rd,Brunswick,4011,ME,,2077258813
52058,Oriental Restaurant,13 Mill St,Brunswick,4011,ME,,2077251142
52059,Golden Lotus Restaurant,511 Congress St,Portland,4101,ME,,2077475322
52060,Blue Sky,280 St John St,Portland,4102,ME,,2078577888
52061,Peking Chinese Restaurant,791 Kittyhawk Ave #3,Auburn,4210,ME,,2077530070
52062,Bay Haven Lobster Pound,101 Maple St,Cornish,4020,ME,,2076257303
52063,China Hill,301 High St,Ellsworth,4605,ME,,2076675308
52064,Eagle Sushi & Steak House,818 Roosevelt Trail,Windham,4062,ME,,2078938081
52065,Oishi Japanese Restaurant & Bar,285 US-1,Scarborough,4074,ME,,2072198043
52066,Huong's Vietnamese Restaurant,267 St John St,Portland,4101,ME,,2077752344
52067,Sun Vietnamese Restaurant,699 Forest Ave,Portland,4103,ME,,2076139036
52068,Jade Palace Restaurant,249 Wilton Rd,Farmington,4938,ME,,2077782098
52069,New wah garden,33 Jay Plaza Ln,Jay,4239,ME,,2078975900
52070,China Wok,730 Center St,Auburn,4210,ME,,2077832323
52071,Sun Sun,239 Water St,Randolph,4346,ME,,2075826688
52072,Kim's Kitchen,88 Russell St,Lewiston,4240,ME,,2073125882
52073,BOBA,97 Lisbon St,Lewiston,4240,ME,,2076893105
52074,The Mill House Pub,128 Lewiston St,Mechanic Falls,4256,ME,,2073457040
52075,Amazing Garden,57 Western Ave,Augusta,4330,ME,,2076228828
52076,Chen's,238 Northern Ave,Augusta,4330,ME,,2072136122
52077,China Coast,235 Camden St,Rockland,4841,ME,,2075941038
52078,Camden Island,87 Elm St Suite 104A,Camden,4843,ME,,2072308678
52079,Kwong Lee,125 Central St,Pittsfield,4967,ME,,2074872888
52080,Mai Tai restaurant,449 Main St,Presque Isle,4769,ME,,2077644426
52081,Bar B Que House,10 Balsam Dr,Millinocket,4462,ME,,2077238813
52082,Hing Garden,46 Main St,Machias,4654,ME,,2072558881
52083,Red Envelope,54 Centre St,Bath,4530,ME,,2073894170
52084,Baker's Way,89 Townsend Ave,Boothbay Harbor,4538,ME,,2076331119
52085,Tang's Chinese Cuisine,60 North St,Houlton,4730,ME,,2075329981
52086,BEST THAI RESTAURANT,23 ELM ST,BATH,4530,ME,,2074438655
52087,LOTUS BLOSSOM CHINESE REST,605 WILTON RD,FARMINGTON,4938,ME,,2077786378
52088,ASIAN CAFE,53 BAY ST,WATERVILLE,4901,ME,,2078776688
52089,CHINA EMPRESS,357 MAIN ST STE C,WINTHROP,4364,ME,,2073776603
52090,KON ASIAN BISTRO,1140 BRIGHTON AVE,PORTLAND,4102,ME,,2078740000
52091,MEKHONG THAI PORTLAND,865 FOREST AVE,PORTLAND,4103,ME,,2077738424
52092,THAI KITCHEN LLC,14 PARK ST,ORONO,4473,ME,,2078660000
52093,THAI GARDEN RESTAURANT,491 US ROUTE 1 STE 12,FREEPORT,4032,ME,,2078656005
52094,VERANDA THAI CUISINE,35 WOODLANDS DR,FALMOUTH,4105,ME,,2078051607
52095,ORIENTAL JADE,492 WILSON ST,BREWER,4412,ME,,2079899898
52096,LITTLE SAIGON VIETNAMSE REST,44 MAINE ST,BRUNSWICK,4011,ME,,2077251888
52097,THAI SANA RESTAURANT,321 HIGH ST,ELLSWORTH,4605,ME,,2076679361
52098,POM 2007 LLC,571 CONGRESS ST,PORTLAND,4101,ME,,2077727999
52099,SIAM ORCHID,30 RODICK ST,BAR HARBOR,4609,ME,,2072889669
52100,THAI TASTE RESTAURANT,435 COTTAGE RD,SOUTH PORTLAND,4106,ME,,2077673599
52101,WING HING LUNG INC,405 MAIN ST,MADAWASKA,4756,ME,,2077284181
52102,Red Pepper Chinese Restaurant,821 Iowa St,Lawrence,66044,KS,,7858321288
52103,Szechuan House & Cajun Seafood,1500 W 6th St,Lawrence,66044,KS,,7855517418
52104,King Buffet,1601 W 23rd St,Lawrence,66046,KS,,7857494888
52105,Asian Wok,937 Massachusetts St,Lawrence,66044,KS,,7854247377
52106,Jade Garden,1410 Kasold Dr a13,Lawrence,66049,KS,,7858438650
52107,Encore Asian Bistro (Encore Cafe),1007 Massachusetts St,Lawrence,66044,KS,,7858563682
52108,China Taste,816 E Main St,Gardner,66030,KS,,9138565098
52109,Red Fortune Chinese Restaurant,117 Oak St,Bonner Springs,66012,KS,,9134411988
52110,Asian Pearl Restaurant,9532 18138 W 119th St,Olathe,66061,KS,,9135418885
52111,Rice House Chinese Restaurant,1208 Front St,Tonganoxie,66086,KS,,9138451520
52112,China Inn Restaurant,13412 College Blvd,Overland Park,66210,KS,,9134518858
52113,Hong Kong Star Restaurant,918 Old 56 Highway,Olathe,66061,KS,,9138299898
52114,China King,121 Express Ln # E,Lansing,66043,KS,,9137275888
52115,Tao Tao,1300 Minnesota Ave #4308,Kansas City,66102,KS,,9133421331
52116,China Dragon,15510 State Ave # 6A,Basehor,66007,KS,,9137282698
52117,New China Inn,3519 S 4th St,Leavenworth,66048,KS,,9136518088
52118,East China,5556 Hedge Ln Terrace,Shawnee,66226,KS,,9137456588
52119,Grand Wok,15810 Shawnee Mission Pkwy,Shawnee,66217,KS,,9132688668
52120,Sang Sang Asian Express,10904 W 75th St,Shawnee,66214,KS,,9132684800
52121,Pine & Bamboo Garden,10915 Shawnee Mission Pkwy,Shawnee,66203,KS,,9132689545
52122,Chen's Kitchen,7166 Renner Rd,Shawnee,66217,KS,,9132681668
52123,Empire,2713 Pulaski Hwy,Newark,19702,DE,,3025707388
52124,Potstickers Asian Grill,1247 Churchmans Rd,Newark,19713,DE,,3027310188
52125,Hong Kong Chinese Kitchen,1A Penn Mart,New Castle,19720,DE,,3023229150
52126,Soybean Asian Grille,4702 Limestone Rd,Wilmington,19808,DE,,3026360800
52127,Rice Restaurant,2015 Limestone Rd,Wilmington,19808,DE,,3029997423
52128,6 Paupers Tavern & Restaurant,7465 Lancaster Pike,Hockessin,19707,DE,,3024897287
52129,Great Wall,2476 Dupont Pkwy,Middletown,19709,DE,,3023769088
52130,Toba Asian Fusion,106 Sandhill Dr,Middletown,19709,DE,,3023788898
52131,Pinang Malaysian restaurant,218 Louviers Dr,Newark,19711,DE,,3023682298
52132,Kong Pao Palace,259 S Main St,Newark,19711,DE,,3023661686
52133,China House Restaurant,180 Gateway S Blvd,Dover,19901,DE,,3026973333
52134,Teriyaki Madness,3311 Concord Pike,Wilmington,19803,DE,,3025707124
52135,Kalbi Asian Bistro (Korean Restaurant),2011 Kirkwood Hwy,Wilmington,19805,DE,,3029984310
52136,New Hibachi Express - Permanently closed,4526B Kirkwood Hwy,Wilmington,19808,DE,,3029999733
52137,Delicious Fusion,50 N Dupont Hwy Unit 14 &15,Dover,19901,DE,,3022649007
52138,Panda Chinese Restaurant,26396 Bay Farm Rd UNIT 8A,Millsboro,19966,DE,,3023497397
52139,Shang Hai,1113 N Walnut St,Milford,19963,DE,,3024222270
52140,Frankford Family Diner,34067 Dupont Blvd,Frankford,19945,DE,,3027329292
52141,TAKUMI,1601 CONCORD PIKE STE 59,WILMINGTON,19803,DE,,3026588887
52142,LE SHIO,2303A CONCORD PIKE,WILMINGTON,19803,DE,,3028880145
52143,J & C CUISINE,290 UNIVERSITY PLZ,NEWARK,19702,DE,,3022866868
52144,TASTY WOK,132 E MAIN ST,NEWARK,19711,DE,,3023693838
52145,EVERGREEN CHINESE REST,1511 N DUPONT HWY STE 15,NEW CASTLE,19720,DE,,3023238886
52146,HACHI ASIAN FUSION & SUSHI BAR,1724 W NEWPORT PIKE,WILMINGTON,19804,DE,,3022560757
52147,NASI - MALAY THAI SUSHI FOOD,308 FOXHUNT DR,BEAR,19701,DE,,3028386274
52148,RED BULL RESTAURANT INC,153 E MAIN ST,NEWARK,19711,DE,,3027374288
52149,COLORFUL YUN NAN RESTARAUNT,59 E MAIN ST,NEWARK,19711,DE,,3028941998
52150,MIMI TERIYAKI,925 N ORANGE ST,WILMINGTON,19801,DE,,3026552400
52151,MINATO JAPANESE RESTAURANT,101 W 8TH ST,WILMINGTON,19801,DE,,3026553044
52152,MING GARDEN COCKTAILS & CHINESE RESTAURANT,4138 OGLETOWN STANTON RD,NEWARK,19713,DE,,3023692839
52153,CHINATOWN EXPRESS,38223 DUPONT BLVD UNIT 8,SELBYVILLE,19975,DE,,3024369609
52154,SHING KWONG RESTAURANT,307 N BROAD ST,MIDDLETOWN,19709,DE,,3023787939
52155,WANG'S KITCHEN,32177 DUPONT BLVD # 5,DAGSBORO,19939,DE,,3027326888
52156,BEST FOOD IN TOWN,707 PULASKI HWY # 101,BEAR,19701,DE,,3023287550
52157,CHINA KING,484 E MAIN ST,MIDDLETOWN,19709,DE,,3024490922
52158,CHINA GARDEN RESTAURANT,1013 S COLLEGE AVE,NEWARK,19713,DE,,3027379986
52159,CHINA EAST,726 FERRY CUT OFF ST,NEW CASTLE,19720,DE,,3023259913
52160,CHINA INN RESTAURANT,216 NEW CASTLE AVE,NEW CASTLE,19720,DE,,3026557746
52161,KING GARDEN,1502 BEAVER BROOK PLZ,NEW CASTLE,19720,DE,,3023288883
52162,NEW GARDEN RESTAURANT,2701 GOVERNOR PRINTZ BLVD,WILMINGTON,19802,DE,,3027648977
52163,HUNAN ASIAN RESTAURANT,1812 MARSH RD,WILMINGTON,19810,DE,,3024758300
52164,CHINA KITCHEN,4200 N DUPONT HWY # 1,DOVER,19901,DE,,3026745888
52165,CHINA WOK,96 SALT CREEK DR,DOVER,19901,DE,,3026727755
52166,CHINATOWN BUFFET - Permanently closed,1071 N DUPONT HWY,DOVER,19901,DE,,3026788868
52167,GREAT CHINA,1051 WALKER RD,DOVER,19904,DE,,3026781886
52168,RICE RESTAURANT,45 GREENTREE DR,DOVER,19904,DE,,3026781328
52169,NUMBER 1 CHINESE RESTAURANT,784 GARFIELD PKWY,BETHANY BEACH,19930,DE,,3025375887
52170,CHINA TASTE,121 N RD 4 #1,CAMDEN,19934,DE,,3026983088
52171,JADE GARDEN,386 WALMART DR #6,CAMDEN,19934,DE,,3026978007
52172,TASTE OF CHINA,38650 SUSSEX HWY #4,DELMAR,19940,DE,,3028463790
52173,HONG KONG CHINESE RESTAURANT,853 NORMAN ESKRIDGE HWY,SEAFORD,19973,DE,,3026295101
52174,CANTON HOUSE,108 E GLENWOOD AVE,SMYRNA,19977,DE,,3026536118
52175,CHINA DELIGHT CHINESE FOOD,119 N DUPONT BLVD # C,SMYRNA,19977,DE,,3026595001
52176,CHINA STAR,209 STADIUM ST,SMYRNA,19977,DE,,3026538933
52177,GOLDEN BOWL RESTAURANT,27 E GLENWOOD AVE,SMYRNA,19977,DE,,3026592950
52178,CHINA GARDEN RESTAURANT,100 S UNION ST,WILMINGTON,19805,DE,,3027773600
52179,CHINA HOUSE CHINESE KITCHEN,1620 W NEWPORT PIKE,WILMINGTON,19804,DE,,3029956162
52180,CHINA INN RESTAURANT,2308 CONCORD PIKE # A,WILMINGTON,19803,DE,,3024255888
52181,CHINA KING RESTAURANT,608 N UNION ST,WILMINGTON,19805,DE,,3026528988
52182,DRAGON CITY,4623 OGLETOWN STANTON RD,NEWARK,19713,DE,,3024538057
52183,GOLDEN CITY,7288 LANCASTER PIKE # 4,HOCKESSIN,19707,DE,,3022352226
52184,GOLDEN PALACE RESTAURANT,1450 CAPITOL TRAIL,NEWARK,19711,DE,,3024561100
52185,HONG HING CHINESE RESTAURANT,707 S UNION ST,WILMINGTON,19805,DE,,3024219868
52186,HONG KONG CHINESE FOOD,38 CARPENTER STATION RD,WILMINGTON,19810,DE,,3025299226
52187,JOY GARDEN CHINESE RESTAURANT,232 SUBURBAN DR,NEWARK,19711,DE,,3023682275
52188,KAMPO GARDEN CHINESE FOOD,117 GREENBANK RD,WILMINGTON,19808,DE,,3026334565
52189,MING KITCHEN,150 SALEM CHURCH RD,NEWARK,19713,DE,,3022928889
52190,NEW DRAGON CHINESE RESTAURANT,707 ACE MEMORIAL DR,HOCKESSIN,19707,DE,,3022352736
52191,NEW NUMBER ONE CHINESE RESTAURANT,417 NEW LONDON RD,NEWARK,19711,DE,,3023680411
52192,NO. 1 CHINESE RESTAURANT,610 NEWARK SHOPPING CENTER STREET,NEWARK,19711,DE,,3027318411
52193,TASTE OF CHINA,1228 CAPITOL TRAIL,NEWARK,19711,DE,,3023682100
52194,JUMBO CHINA,22976 SUSSEX HWY,SEAFORD,19973,DE,,3026288889
52195,Hibachi Japanese Steak House,1160 Pulaski Hwy,Bear,19701,DE,,3028380414
52196,Mom's Kitchen,22 Foxhunt Dr,Bear,19701,DE,,3028362498
52197,Hibachi Grill Supreme Buffet,730 Peoples Plz,Newark,19702,DE,,3028383888
52198,Mee Garden,13 Polly Drummond Shpg Ctr,Newark,19711,DE,,3023693900
52199,Sushi Sumo,2651 Kirkwood Hwy,Newark,19711,DE,,3023661188
52200,Great Wall Chinese Restaurant,21 Chestnut Hill Plz,Newark,19713,DE,,3027385586
52201,China King,61 Marrows Rd,Newark,19713,DE,,3027330533
52202,Asian House,1222 Beaver Brook Plz,New Castle,19720,DE,,3022761897
52203,Osaka Express,23 Penn Mart Shopping Ctr,New Castle,19720,DE,,3023270132
52204,Panda,313 N King St,Wilmington,19801,DE,,3024822539
52205,Jasmine Restaurant,3618 Concord Pike,Wilmington,19803,DE,,3024795618
52206,Jade Palace Restaurant,1300 Lancaster Ave,Wilmington,19805,DE,,3026562040
52207,China House Express,1404 Lancaster Ave,Wilmington,19805,DE,,3026554104
52208,Unique Chinese & Japanese Restaurant,1535 West 4th Street,Wilmington,19805,DE,,3027777788
52209,China Dragon,1954 Maryland Ave,Wilmington,19805,DE,,3026563388
52210,Dragon City Ii,2800 Lancaster Ave Ste 1,Wilmington,19805,DE,,3026554072
52211,Tree Garden,1317 Mckennans Church Rd,Wilmington,19808,DE,,3029998878
52212,Kyoto Japanese Restaurant,4563 Linden Hill Rd,Wilmington,19808,DE,,3023689882
52213,EGG ROLL CAFE,1299 MAIN ST,SANFORD,4073,ME,,2074900003
52214,Grand East Buffet,2072 Naamans Rd,Wilmington,19810,DE,,3024759100
52215,LUFFMAN RESTAURANT LLC,29 LISBON ST,LEWISTON,4240,ME,,5188525456
52216,Panda Garden,105 S Dupont Hwy,Dover,19901,DE,,3026789188
52217,BAMBOO BISTRO,1 CUMBERLAND ST,WESTBROOK,4092,ME,,2075915444
52218,King Buffet,293 N Dupont Hwy,Dover,19901,DE,,3026771630
52219,SAENG THAI HOUSE RESTAURANT,921 CONGRESS ST,PORTLAND,4102,ME,,2077800900
52220,China Kitchen,5504 S Dupont Hwy,Dover,19901,DE,,3026984077
52221,ASIA EATERY,121 MAIN ST,SOUTH PARIS,4281,ME,,2077392840
52222,Great Wall Kitchen,435 S New St,Dover,19904,DE,,3026748828
52223,ASIAN TASTE,1041 MAINE STREET US-202,WATERBORO,4087,ME,,2072471558
52224,Number 1 Chinese Restaurant,139 E Market St,Georgetown,19947,DE,,3028564567
52225,CHINA XPRESS,1122 BROADWAY,SOUTH PORTLAND,4106,ME,,2077410204
52226,Hing Wang Chinese Restaurant,1004 Kings Hwy,Lewes,19958,DE,,3026450889
52227,FORTUNE COOKIE,749 US-302,WINDHAM,4062,ME,,2078921234
52228,Tokyo Steakhouse,1220 Highway One,Lewes,19958,DE,,3026459728
52229,MOON HING,1073 W MAIN ST,DOVER-FOXCROFT,4426,ME,,2075648440
52230,China Garden Restaurant,17252 N Village Main Blvd Unit 5,Lewes,19958,DE,,3026456445
52231,NEW LEWISTON MANDARIN,750 SABATTUS ST,LEWISTON,4240,ME,,2077848888
52232,Jade Garden,56 W Birdie Ln Ste 8,Magnolia,19962,DE,,3026978183
52233,RED LEAVES RESTAURANT,6 HIGH ST,NORTH BERWICK,3906,ME,,2076762888
52234,Happy Chinese Restaurant,221 NE Front St,Milford,19963,DE,,3024224294
52235,EAST MOUNTAIN - Permanently closed,28 LEVESQUE DR,ELIOT,3903,ME,,2074395037
52236,ASIAN GARDEN,168 MAINE ST,BRUNSWICK,4011,ME,,2077257888
52237,New Number One Chinese Restaurant,676 N Dupont Blvd,Milford,19963,DE,,3024223698
52238,ASIAN GARDEN,123 FRANKLIN ST,BANGOR,4401,ME,,2079422704
52239,Chinawok,941 N Dupont Blvd Ste H,Milford,19963,DE,,3024242222
52240,EASTERN DELIGHT,264 EASTERN AVE,AUGUSTA,4330,ME,,2076220088
52241,First Wok Chinese Restaurant,24832 John J Williams Hwy Unit 4,Millsboro,19966,DE,,3029471968
52242,GREAT WALL BUFFET,1 ANTHONY AVE,AUGUSTA,4330,ME,,2076219888
52243,Taste Garden,25935 Plaza Dr Unit 7,Millsboro,19966,DE,,3029479388
52244,HAPPY CHINA BUFFET,753 STILLWATER AVE,BANGOR,4401,ME,,2079906688
52245,5`18,26670 Centerview Dr Unit 15,Millsboro,19966,DE,,3029330889
52246,JADE PALACE RESTAURANT,"30 SKYWAY, SKYWAY DR",CARIBOU,4736,ME,,2074983648
52247,Hunan Royale Restaurant,38069 Town Center Dr,Millville,19967,DE,,3025378168
52248,JIA MEI LE WAH CHINESE RESTAURANT & LOUNGE,60 PORTLAND RD,KENNEBUNK,4043,ME,,2079854981
52249,Chinawok,128 Broadkill Rd,Milton,19968,DE,,3026845525
52250,LOTUS RESTAURANT,279 CENTER ST,AUBURN,4210,ME,,2072410870
52251,Saketumi Restaurant,18814 Coastal Hwy,Rehoboth Beach,19971,DE,,3026452818
52252,MING'S GARDEN,3 PINE ST,BUCKSPORT,4416,ME,,2074695930
52253,Hunan Chinese Restaurant,19287 Miller Rd Unit 3,Rehoboth Beach,19971,DE,,3022275658
52254,NEW GARDEN,6 MAIN ST,SKOWHEGAN,4976,ME,,2074748831
52255,Wus Kitchen,19324 Lighthouse Plaza Blvd Unit 2,Rehoboth Beach,19971,DE,,3022261788
52256,NEW GREAT WALL,330 MAIN ST,WILTON,4294,ME,,2076453628
52257,TASTE OF ORIENT,306 BATH RD,WISCASSET,4578,ME,,2078824100
52258,XIN'S CHINESE RESTAURANT & DRAGON LOUNGE,760 MAIN ST,LEWISTON,4240,ME,,2077778000
52259,CHUN PING LAU,435 US-1 SUITE 4,KITTERY,3904,ME,,2074395483
52260,Hunan House Restaurant,721 Minot Ave,Auburn,4210,ME,,2077845011
52261,Fresh Ginger Restaurant,64 Main Rd N,Hampden,4444,ME,,2078626210
52262,Jade Lotus,132 Leeman Hwy,Bath,4530,ME,,2074427236
52263,China Way Restaurant,42 Main St,Newport,4953,ME,,2073682390
52264,Dot Wo Edmond,3000 W Memorial Rd #103,Oklahoma City,73120,OK,,4055135999
52265,Mei's Chinese Buffet,1209 W Petree Rd,Anadarko,73005,OK,,4052473388
52266,Asian Star,1009 W Cherokee St,Wagoner,74467,OK,,9184850040
52267,Ding asian fusion sushi bar,6400 NW 39th Expy,Bethany,73008,OK,,4056038858
52268,Hunan Wok,6812 Northwest Expy,Oklahoma City,73132,OK,,4057228996
52269,Chuanyu Fusion 川渝食府,7011 W Hefner Rd,Oklahoma City,73162,OK,,4053677977
52270,PhởEver,6929 Northwest Expy,Oklahoma City,73132,OK,,4054701888
52271,T & T,5612 S Western Ave,Oklahoma City,73109,OK,,4056325470
52272,Szechuan Story 巴渝人家,2800 N Classen Blvd #108,Oklahoma City,73106,OK,,4056044880
52273,China House,813 Veterans Memorial Hwy,Blanchard,73010,OK,,4054854788
52274,China Delight,11802 S May Ave STE B,Oklahoma City,73170,OK,,4056913888
52275,Chimex Express,937 SW 59th St,Oklahoma City,73109,OK,,4054388402
52276,Phoenix Asian Cuisine,318 Edmond Rd NE,Piedmont,73078,OK,,4058836005
52277,Tao Cha,1600 Garth Brooks Blvd Ste 135,Yukon,73099,OK,,4054947005
52278,Asian Star,1313 Muskogee Ave,Tahlequah,74464,OK,,9184310800
52279,Great Wall,164243 S Broadway St,Marlow,73055,OK,,5806589955
52280,Hibachi Buffet,1231 E Main St,Weatherford,73096,OK,,5807722408
52281,Asian Palace,502 S 1st St,Madill,73446,OK,,5807957881
52282,Cafe Oasis,1135 NW 25th St,Oklahoma City,73106,OK,,4055285700
52283,Red Dragon Express,6501 N May Ave,Oklahoma City,73116,OK,,4052528765
52284,East Buffet,421 E 3rd St,Grove,74344,OK,,9187869288
52285,Asian Gourmet,2824 University Blvd #106,Durant,74701,OK,,5809246688
52286,Taste of China,1001 E 1001 US-54,Guymon,73942,OK,,5804683993
52287,Chinese Gourmet Express,7021 Memorial Dr,Tulsa,74133,OK,,9182508222
52288,Bento Asian Diner,2315 W Kenosha St,Broken Arrow,74012,OK,,9182580098
52289,Trang Le Restaurant,723 N Aspen Ave,Broken Arrow,74012,OK,,9189947676
52290,Season's Express,8526 N 129th E Ave,Owasso,74055,OK,,9182728891
52291,Ghost Dragon Express,608 E 3rd St,Tulsa,74120,OK,,9185846050
52292,100°C Grill & Hot Pot,1931 S Yale Ave,Tulsa,74112,OK,,9182928819
52293,Sunrise Buffet,705 S Park Dr,Broken Bow,74728,OK,,5805849328
52294,ROKA BAR ASIAN FLAVORS,1616 S UTICA AVE,TULSA,74104,OK,,9183827777
52295,HONG KONG CHINESE RESTAURANT,945 SW 158TH ST,OKLAHOMA CITY,73170,OK,,4057597717
52296,UMI SUSHI & HIBACHI,5801 S SOONER RD STE J,OKLAHOMA CITY,73135,OK,,4056010077
52297,SZCHUAN,516 SE WASH BLVD STE A,BARTLESVILLE,74006,OK,,9183353410
52298,SUMO 2 JAPANESE STEAK HOUSE,7101 NW EXPRESSWAY,OKLAHOMA CITY,73132,OK,,4057212420
52299,THAI BISTRO OF LAWTON,1306 NW SHERIDAN RD,LAWTON,73505,OK,,5806997687
52300,ASAHI INC,1298 N HILLS CTR,ADA,74820,OK,,5803109596
52301,TOYKO,2310 W OWEN K GARRIOTT RD,ENID,73703,OK,,5805402177
52302,AMAZING THAI CUSINE,1232 E KENOSHA ST,BROKEN ARROW,74012,OK,,9182588424
52303,THAI DELIGHT,3409 S BROADWAY STE 750,EDMOND,73013,OK,,8172407615
52304,HU HOT,6746 S MEMORIAL DR STE B,TULSA,74133,OK,,9184595346
52305,NHINJA SUSHI & WOK,13905 N MAY AVE,OKLAHOMA CITY,73134,OK,,4054636622
52306,SIAM NOODLE,7016 SE 15TH ST,OKLAHOMA CITY,73110,OK,,4057333552
52307,LAI THAI,7419 NW 23RD ST,BETHANY,73008,OK,,4054954758
52308,THAI GARDEN RESTAURANT,3913 S WESTERN AVE,OKLAHOMA CITY,73109,OK,,4056351752
52309,MANDARIN TASTE,6125 S SHERIDAN RD STE K,TULSA,74133,OK,,9188787998
52310,NAMI KOREAN & JAPANESE REST,6742 NW CACHE RD,LAWTON,73505,OK,,5805103161
52311,NHINJA SUSHI & WOK,335 S MUSTANG RD STE I,YUKON,73099,OK,,4052653773
52312,Gigi's Chinese Cuisine and Sushi Bar,7105 S YALE AVE,TULSA,74136,OK,,9189925822
52313,KUAI ZI,6436 S ELM PL,BROKEN ARROW,74011,OK,,9188936996
52314,Charm Thai Cuisine,5805 NW 50TH ST STE B,OKLAHOMA CITY,73122,OK,,4057922153
52315,THAI SAYARM RESTAURANT,4426 SE 44TH ST,OKLAHOMA CITY,73135,OK,,4056724904
52316,KRAVE TERIYAKI,10740 S MAY AVE STE 117,OKLAHOMA CITY,73170,OK,,4052422209
52317,CHOPSTICKS RESTAURANT,6193 E 61ST ST,TULSA,74136,OK,,9184880266
52318,ICHIBAN,9500 N 129TH EAST AVE,OWASSO,74055,OK,,9182722323
52319,SUSHI THAI DELIGHT / EDMOND OK,925 W I 35 FRONTAGE RD,EDMOND,73034,OK,,4052855095
52320,THAWAN THAI CUISINE LLC,215 34TH AVE SW,NORMAN,73072,OK,,4053103347
52321,CHOW CHINESE RESTAURANT LLC,3033 N MAY AVE,OKLAHOMA CITY,73107,OK,,4059491663
52322,YOKOZUNA YALE LLC,9146 S YALE AVE STE 100,TULSA,74137,OK,,9186196271
52323,TAO CAFE,331 S BLACKWELDER AVE,EDMOND,73034,OK,,4053487777
52324,OK ROAD CO,939 N ELM PL,BROKEN ARROW,74012,OK,,9182510112
52325,VII ASIAN BISTRO LLC,2900 N CLASSEN BLVD,OKLAHOMA CITY,73106,OK,,4056042939
52326,TOKYO,979 W WILL ROGERS BLVD,CLAREMORE,74017,OK,,9182832226
52327,ASEAN DINER,1103 W BLUE STARR DR,CLAREMORE,74017,OK,,9183424141
52328,YAMATO JAPANESE STEAKHOUSE,600 N INTERSTATE DR,NORMAN,73072,OK,,4055731004
52329,EGG ROLL EXPRESS,4809 S PEORIA AVE,TULSA,74105,OK,,9187495541
52330,GRAND HOUSE RESTAURANT,2701 N CLASSEN BLVD,OKLAHOMA CITY,73106,OK,,4055247333
52331,SAKURA,928 W SHAWNEE ST,MUSKOGEE,74401,OK,,9185372088
52332,SAII BISTRO & SUSHI BAR,6900 N MAY AVE,OKLAHOMA CITY,73116,OK,,4057027244
52333,NEW CHINA,3156 S HARRAH RD,HARRAH,73045,OK,,4053914327
52334,HAPPY FAMILY,1219 ALAMEDA ST,NORMAN,73071,OK,,4053660786
52335,LAI LAI,5109 S MAY AVE,OKLAHOMA CITY,73119,OK,,4056888686
52336,ASIAN BUFFET,2512 NW CACHE RD,LAWTON,73505,OK,,5806995678
52337,WOK N ROLL,4407 NW CACHE RD,LAWTON,73505,OK,,5803556888
52338,WONG'S RESTAURANT,712 OPAL AVE,CLINTON,73601,OK,,5803234588
52339,BAMBOO GARDEN INC.,8210 S ELM PL,BROKEN ARROW,74011,OK,,9184518898
52340,ORIENTAL GARDEN,1160 N 38TH ST,BROKEN ARROW,74014,OK,,9184553141
52341,NEW STAR,1005 E WILL ROGERS BLVD,CLAREMORE,74017,OK,,9189236868
52342,LIN CUISINE,801 N LITTLE AVE,CUSHING,74023,OK,,9182251050
52343,ASIANA EXPRESS,11560 N 135TH E AVE,OWASSO,74055,OK,,9183718288
52344,BOWL & CHOPSTICKS CHINESE EXP - Permanently closed,1111 E TAFT AVE,SAPULPA,74066,OK,,9182279888
52345,SHANGHAI EXPRESS,1355 W ROGERS BLVD # 1,SKIATOOK,74070,OK,,9183969288
52346,NO 1 KITCHEN,1634 N LEWIS AVE,TULSA,74110,OK,,9185859288
52347,GOLDEN CHEF OF TULSA - Permanently closed,2819 S HARVARD AVE,TULSA,74114,OK,,9187421337
52348,NEW ROYAL DRAGON,6528 E 101ST ST,TULSA,74133,OK,,9182991888
