Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R88385,"9,924","125,784",7.89%,,R87719,54,0,648,,,,,,,,,,,,
R88386,0,0,7.99%,,R87721,0,0,818,,,,,,,,,,,,
R88388,"17,880","226,617",7.89%,,R87722,52,8,"24,631",,,,,,,,,,,,
R88391,"42,356","517,163",8.19%,,R87723,0,0,"3,700",,,,,,,,,,,,
R88393,"42,132","495,670",8.50%,,R87726,0,0,"13,763",,,,,,,,,,,,
R88395,"31,771","454,516",6.99%,,R87727,0,15,"9,681",,,,,,,,,,,,
R88398,"20,691","240,868",8.59%,,R87728,0,0,"17,155",,,,,,,,,,,,
R88399,"27,310","390,701",6.99%,,R87729,161,8,"13,144",,,,,,,,,,,,
R88502,"8,049","100,607",8.00%,,R87731,0,15,"20,555",,,,,,,,,,,,
R88505,"28,174","357,089",7.89%,,R87732,0,0,0,,,,,,,,,,,,
R88507,"17,999","228,122",7.89%,,R87733,0,0,"18,374",,,,,,,,,,,,
R88508,"53,914","683,327",7.89%,,R87736,0,15,"13,712",,,,,,,,,,,,
R88512,"22,722","277,441",8.19%,,R87737,0,0,"3,225",,,,,,,,,,,,
R88513,"22,366","319,970",6.99%,,R87738,0,0,"5,263",,,,,,,,,,,,
R88517,0,0,8.19%,,R87739,0,15,"6,961",,,,,,,,,,,,
R88518,"35,811","477,482",7.50%,,R87752,0,0,"1,158",,,,,,,,,,,,
R88523,"10,231","142,302",7.19%,,R87753,0,0,0,,,,,,,,,,,,
R88527,"17,988","239,844",7.50%,,R87755,0,0,"19,394",,,,,,,,,,,,
R88528,"11,595","154,606",7.50%,,R87756,0,8,"5,591",,,,,,,,,,,,
R88529,"9,318","133,298",6.99%,,R87757,54,0,648,,,,,,,,,,,,
R88531,"35,015","461,328",7.59%,,R87758,54,15,648,,,,,,,,,,,,
R88533,"95,961","1,264,306",7.59%,,R87759,0,0,"14,646",,,,,,,,,,,,
R88535,"32,754","512,577",6.39%,,R87761,0,0,0,,,,,,,,,,,,
R88537,"28,028","359,800",7.79%,,R87762,0,0,"28,439",,,,,,,,,,,,
R88538,"25,321","337,612",7.50%,,R87763,10,0,"10,516",,,,,,,,,,,,
R88551,"42,486","552,484",7.69%,,R87765,0,0,"2,110",,,,,,,,,,,,
R88559,"37,419","535,315",6.99%,,R87766,200,0,"3,878",,,,,,,,,,,,
R88562,"19,391","258,552",7.50%,,R87767,0,0,"11,479",,,,,,,,,,,,
R88567,"23,356","334,131",6.99%,,R87768,54,0,648,,,,,,,,,,,,
R88569,"26,394","377,599",6.99%,,R87769,54,0,648,,,,,,,,,,,,
R88571,"22,188","317,423",6.99%,,R87771,0,15,"1,417",,,,,,,,,,,,
R88577,"20,715","252,934",8.19%,,R87772,0,0,"27,545",,,,,,,,,,,,
R88589,"54,852","638,552",8.59%,,R87773,0,0,"2,519",,,,,,,,,,,,
R88595,0,0,7.79%,,R87775,10,15,"2,990",,,,,,,,,,,,
R88596,"18,548","265,348",6.99%,,R87776,200,0,"6,479",,,,,,,,,,,,
R88603,"13,385","169,646",7.89%,,R87778,0,0,"4,087",,,,,,,,,,,,
R88605,"10,268","128,352",8.00%,,R87779,0,8,"11,356",,,,,,,,,,,,
R88607,"30,014","349,407",8.59%,,R87782,0,0,"9,458",,,,,,,,,,,,
R88608,"5,472","72,092",7.59%,,R87783,0,0,"3,132",,,,,,,,,,,,
R88613,"18,834","235,723",7.99%,,R87792,0,0,0,,,,,,,,,,,,
R88617,"16,900","241,767",6.99%,,R87795,54,0,648,,,,,,,,,,,,
R88618,"26,227","305,317",8.59%,,R87796,0,0,0,,,,,,,,,,,,
R88623,"10,007","143,158",6.99%,,R87797,54,0,648,,,,,,,,,,,,
R88627,"30,427","354,213",8.59%,,R87799,0,0,0,,,,,,,,,,,,
R88629,"4,288","61,347",6.99%,,R87802,0,0,"21,994",,,,,,,,,,,,
R88631,"25,147","359,761",6.99%,,R87803,0,0,0,,,,,,,,,,,,
R88632,"10,761","141,772",7.59%,,R87806,200,0,"25,896",,,,,,,,,,,,
R88633,"8,704","124,520",6.99%,,R87807,0,0,0,,,,,,,,,,,,
R88635,"18,452","263,982",6.99%,,R87808,0,0,"2,603",,,,,,,,,,,,
R88636,"10,094","144,408",6.99%,,R87809,0,0,"6,145",,,,,,,,,,,,
R88638,"21,021","300,724",6.99%,,R87811,0,0,"11,423",,,,,,,,,,,,
R88652,"34,223","450,894",7.59%,,R87812,0,0,"10,248",,,,,,,,,,,,
R88656,"30,781","405,544",7.59%,,R87813,200,0,"15,881",,,,,,,,,,,,
R88657,"23,330","291,985",7.99%,,R87815,0,0,"9,420",,,,,,,,,,,,
R88658,0,0,7.59%,,R87816,0,0,"3,705",,,,,,,,,,,,
R88661,"21,844","312,504",6.99%,,R87817,0,0,"49,919",,,,,,,,,,,,
R88662,"35,819","459,802",7.79%,,R87818,0,0,"46,814",,,,,,,,,,,,
R88667,"50,098","716,704",6.99%,,R87819,0,0,"2,529",,,,,,,,,,,,
R88671,"9,787","122,333",8.00%,,R87821,200,0,"14,401",,,,,,,,,,,,
R88672,"8,866","126,832",6.99%,,R87822,0,0,"5,485",,,,,,,,,,,,
R88679,"23,865","306,354",7.79%,,R87823,10,0,"1,173",,,,,,,,,,,,
R88681,"35,609","451,322",7.89%,,R87825,0,0,"8,403",,,,,,,,,,,,
R88682,"19,831","248,203",7.99%,,R87826,0,0,"40,750",,,,,,,,,,,,
R88683,"18,505","264,735",6.99%,,R87827,0,0,"10,033",,,,,,,,,,,,
R88685,"52,374","609,707",8.59%,,R87828,0,0,0,,,,,,,,,,,,
R88688,"14,602","182,758",7.99%,,R87829,0,0,"27,037",,,,,,,,,,,,
R88689,"12,579","179,955",6.99%,,R87831,210,0,"32,911",,,,,,,,,,,,
R88691,0,0,7.99%,,R87832,0,0,0,,,,,,,,,,,,
R88692,"27,866","324,396",8.59%,,R87833,168,0,"7,235",,,,,,,,,,,,
R88695,"11,000","157,362",6.99%,,R87835,200,0,"12,756",,,,,,,,,,,,
R88696,0,0,6.99%,,R87837,0,0,"13,650",,,,,,,,,,,,
R88698,"69,203","866,118",7.99%,,R87838,0,0,0,,,,,,,,,,,,
R88699,"47,352","592,643",7.99%,,R87839,0,0,0,,,,,,,,,,,,
R88701,"18,100","258,941",6.99%,,R87851,0,15,"13,589",,,,,,,,,,,,
R88702,"53,142","656,891",8.09%,,R87852,0,0,"5,057",,,,,,,,,,,,
R88703,"28,740","378,662",7.59%,,R87853,0,0,"15,138",,,,,,,,,,,,
R88705,"40,219","529,892",7.59%,,R87855,200,0,"2,400",,,,,,,,,,,,
R88708,"26,095","326,593",7.99%,,R87856,0,0,0,,,,,,,,,,,,
R88709,"30,617","383,197",7.99%,,R87857,0,0,"19,488",,,,,,,,,,,,
R88719,"2,359","33,744",6.99%,,R87858,0,0,"12,102",,,,,,,,,,,,
R88721,"12,602","180,282",6.99%,,R87859,0,0,"16,498",,,,,,,,,,,,
R88723,"9,474","135,531",6.99%,,R87861,0,0,"16,863",,,,,,,,,,,,
R88725,"11,519","144,168",7.99%,,R87863,0,0,976,,,,,,,,,,,,
R88728,"26,125","373,746",6.99%,,R87865,0,0,"13,962",,,,,,,,,,,,
R88729,"22,775","300,068",7.59%,,R87866,168,0,"14,127",,,,,,,,,,,,
R88731,"62,363","780,508",7.99%,,R87868,0,0,729,,,,,,,,,,,,
R88735,0,0,7.99%,,R87869,0,0,0,,,,,,,,,,,,
R88737,"9,094","115,265",7.89%,,R87871,0,0,0,,,,,,,,,,,,
R88751,"14,302","183,591",7.79%,,R87872,0,23,866,,,,,,,,,,,,
R88752,"27,922","399,458",6.99%,,R87875,0,0,"7,503",,,,,,,,,,,,
R88753,"15,472","203,851",7.59%,,R87878,0,0,"51,126",,,,,,,,,,,,
R88757,"54,798","637,927",8.59%,,R87879,0,0,"80,829",,,,,,,,,,,,
R88761,"18,892","219,929",8.59%,,R87881,0,0,"55,471",,,,,,,,,,,,
R88762,"22,350","319,741",6.99%,,R87882,0,0,"72,524",,,,,,,,,,,,
R88765,"25,539","297,313",8.59%,,R87883,0,0,"56,889",,,,,,,,,,,,
R88768,0,0,6.99%,,R87885,0,0,"42,048",,,,,,,,,,,,
R88769,"26,205","374,893",6.99%,,R87886,0,0,"40,094",,,,,,,,,,,,
R88772,"10,670","152,643",6.99%,,R87887,0,0,"5,597",,,,,,,,,,,,
R88773,"11,106","158,877",6.99%,,R87888,0,0,"43,024",,,,,,,,,,,,
R88775,"23,590","337,475",6.99%,,R87889,129,0,"7,001",,,,,,,,,,,,
R88776,0,0,7.79%,,R87891,0,0,"31,146",,,,,,,,,,,,
R88779,"29,137","351,477",8.29%,,R87892,0,0,"1,384",,,,,,,,,,,,
R88782,"22,498","321,862",6.99%,,R87893,0,0,"19,100",,,,,,,,,,,,
R88783,0,0,6.99%,,R87895,0,8,59,,,,,,,,,,,,
R88786,0,0,7.99%,,R87896,0,0,"5,037",,,,,,,,,,,,
R88787,"35,048","444,206",7.89%,,R87897,0,0,0,,,,,,,,,,,,
R88789,"47,465","594,056",7.99%,,R87898,0,0,"3,619",,,,,,,,,,,,
R88791,"17,470","218,644",7.99%,,R87899,0,0,"11,183",,,,,,,,,,,,
R88793,0,0,7.59%,,R87901,84,0,"12,045",,,,,,,,,,,,
R88795,0,0,8.19%,,R87902,0,0,"4,129",,,,,,,,,,,,
R88796,"13,677","180,194",7.59%,,R87903,0,0,380,,,,,,,,,,,,
R88797,"42,984","537,967",7.99%,,R87905,0,0,"1,236",,,,,,,,,,,,
R88798,"19,544","257,496",7.59%,,R87907,0,0,"4,240",,,,,,,,,,,,
R88799,"13,097","187,371",6.99%,,R87908,0,0,"22,230",,,,,,,,,,,,
R88801,"11,795","168,736",6.99%,,R87909,0,0,"4,061",,,,,,,,,,,,
R88803,"23,449","301,008",7.79%,,R87911,0,0,"5,196",,,,,,,,,,,,
R88805,"40,107","501,968",7.99%,,R87912,0,0,0,,,,,,,,,,,,
R88806,"10,961","144,411",7.59%,,R87913,45,0,"19,300",,,,,,,,,,,,
R88807,"25,982","325,175",7.99%,,R87915,0,0,"14,682",,,,,,,,,,,,
R88808,"14,858","185,958",7.99%,,R87916,0,0,"8,020",,,,,,,,,,,,
R88811,"36,013","450,724",7.99%,,R87917,0,0,"10,261",,,,,,,,,,,,
R88812,"38,672","553,251",6.99%,,R87918,0,0,"2,469",,,,,,,,,,,,
R88813,"8,063","106,235",7.59%,,R87919,0,0,"2,805",,,,,,,,,,,,
R88816,"8,558","104,488",8.19%,,R87921,0,0,"11,087",,,,,,,,,,,,
R88817,"33,534","479,735",6.99%,,R87923,0,0,0,,,,,,,,,,,,
R88818,"16,425","234,973",6.99%,,R87925,0,0,"1,994",,,,,,,,,,,,
R88821,"48,191","603,141",7.99%,,R87927,0,0,"2,633",,,,,,,,,,,,
R88822,"9,122","130,497",6.99%,,R87928,0,0,"26,124",,,,,,,,,,,,
R88823,0,0,8.00%,,R87929,0,0,"32,065",,,,,,,,,,,,
R88825,"17,046","216,051",7.89%,,R87932,0,0,"2,730",,,,,,,,,,,,
R88826,"36,209","464,813",7.79%,,R87933,0,0,"18,549",,,,,,,,,,,,
R88831,"15,590","181,492",8.59%,,R87935,0,0,"2,537",,,,,,,,,,,,
R88832,"62,413","822,303",7.59%,,R87936,0,0,"11,439",,,,,,,,,,,,
R88833,"31,350","392,370",7.99%,,R87938,0,0,"24,218",,,,,,,,,,,,
R88839,"45,216","526,379",8.59%,,R87939,0,0,"16,457",,,,,,,,,,,,
R88851,"23,812","305,670",7.79%,,R87951,0,0,"7,502",,,,,,,,,,,,
R88852,"60,078","751,914",7.99%,,R87952,0,0,"9,581",,,,,,,,,,,,
R88856,"5,274","67,703",7.79%,,R87953,0,0,"24,484",,,,,,,,,,,,
R88857,"37,150","531,477",6.99%,,R87955,0,0,"4,327",,,,,,,,,,,,
R88861,"24,670","287,200",8.59%,,R87956,0,0,"11,020",,,,,,,,,,,,
R88863,"13,238","167,781",7.89%,,R87957,0,0,"4,336",,,,,,,,,,,,
R88866,"8,773","125,511",6.99%,,R87958,0,0,"32,767",,,,,,,,,,,,
R88871,"22,030","315,169",6.99%,,R87959,0,0,"17,689",,,,,,,,,,,,
R88873,"29,572","379,616",7.79%,,R87961,0,0,928,,,,,,,,,,,,
R88877,"24,130","345,201",6.99%,,R87962,0,0,"9,225",,,,,,,,,,,,
R88878,"41,154","515,072",7.99%,,R87963,0,0,"1,713",,,,,,,,,,,,
R88879,"12,978","162,227",8.00%,,R87965,0,0,"23,636",,,,,,,,,,,,
R88882,"12,725","167,651",7.59%,,R87966,0,0,"16,101",,,,,,,,,,,,
R88883,"22,207","317,691",6.99%,,R87967,0,0,"19,040",,,,,,,,,,,,
R88885,"6,159","81,143",7.59%,,R87968,0,0,"1,466",,,,,,,,,,,,
R88887,"36,649","464,497",7.89%,,R87971,0,0,"12,750",,,,,,,,,,,,
R88892,"9,509","136,042",6.99%,,R87973,0,0,"5,569",,,,,,,,,,,,
R88893,"18,872","248,644",7.59%,,R87975,0,0,"17,502",,,,,,,,,,,,
R88895,"15,222","217,774",6.99%,,R87976,0,0,125,,,,,,,,,,,,
R88897,0,0,7.69%,,R87977,0,0,"37,302",,,,,,,,,,,,
R88898,"14,667","209,834",6.99%,,R87978,0,0,"35,010",,,,,,,,,,,,
R88899,"18,816","269,180",6.99%,,R87979,0,0,"14,301",,,,,,,,,,,,
R88901,"36,227","465,051",7.79%,,R87981,0,0,"16,759",,,,,,,,,,,,
R88902,0,0,8.49%,,R87982,0,0,"24,232",,,,,,,,,,,,
R88903,"14,437","187,733",7.69%,,R87983,0,0,"14,279",,,,,,,,,,,,
R88906,"38,411","549,519",6.99%,,R87985,0,0,"11,925",,,,,,,,,,,,
R88907,"16,815","240,553",6.99%,,R87986,0,0,"4,641",,,,,,,,,,,,
R88911,"29,094","416,229",6.99%,,R87987,0,0,"12,696",,,,,,,,,,,,
R88912,"38,609","489,335",7.89%,,R87988,0,0,"22,767",,,,,,,,,,,,
R88913,"25,761","314,546",8.19%,,R87989,0,0,"8,841",,,,,,,,,,,,
R88915,"28,635","409,651",6.99%,,R87991,0,0,"4,849",,,,,,,,,,,,
R88916,"25,164","360,001",6.99%,,R87992,0,0,"16,023",,,,,,,,,,,,
R88917,"36,174","421,115",8.59%,,R87993,0,0,"14,166",,,,,,,,,,,,
R88918,0,0,7.59%,,R87995,0,0,"24,398",,,,,,,,,,,,
R88919,"44,674","559,123",7.99%,,R87997,0,0,"55,649",,,,,,,,,,,,
R88921,"30,987","392,736",7.89%,,R87998,0,0,"1,501",,,,,,,,,,,,
R88923,"37,171","471,115",7.89%,,R87999,0,0,"2,641",,,,,,,,,,,,
R88926,"34,756","414,253",8.39%,,R88101,0,0,"15,188",,,,,,,,,,,,
R88927,"23,001","287,873",7.99%,,R88102,0,0,0,,,,,,,,,,,,
R88928,0,0,8.59%,,R88103,0,0,0,,,,,,,,,,,,
R88929,"15,746","207,463",7.59%,,R88105,0,0,0,,,,,,,,,,,,
R88931,"8,806","125,978",6.99%,,R88106,0,0,0,,,,,,,,,,,,
R88932,"12,588","180,089",6.99%,,R88107,100,0,"22,134",,,,,,,,,,,,
R88933,0,0,7.59%,,R88108,10,0,"91,105",,,,,,,,,,,,
R88935,"28,001","325,970",8.59%,,R88109,0,0,0,,,,,,,,,,,,
R88938,"13,450","172,659",7.79%,,R88111,0,0,0,,,,,,,,,,,,
R88939,0,0,6.99%,,R88112,0,0,"41,116",,,,,,,,,,,,
R88951,"15,287","218,694",6.99%,,R88113,0,0,0,,,,,,,,,,,,
R88953,"15,751","225,342",6.99%,,R88115,0,0,0,,,,,,,,,,,,
R88955,"27,772","323,304",8.59%,,R88116,0,0,"21,166",,,,,,,,,,,,
R88956,"40,399","577,950",6.99%,,R88117,0,0,0,,,,,,,,,,,,
R88957,"9,551","119,391",8.00%,,R88118,0,0,"8,161",,,,,,,,,,,,
R88961,"20,191","259,194",7.79%,,R88119,0,0,"25,845",,,,,,,,,,,,
R88962,"15,072","215,628",6.99%,,R88121,0,0,0,,,,,,,,,,,,
R88963,"18,853","269,711",6.99%,,R88122,0,0,0,,,,,,,,,,,,
R88965,"15,582","195,023",7.99%,,R88123,110,0,"40,844",,,,,,,,,,,,
R88966,0,0,8.59%,,R88125,0,0,0,,,,,,,,,,,,
R88967,"15,607","240,111",6.50%,,R88126,0,0,0,,,,,,,,,,,,
R88968,"30,733","384,641",7.99%,,R88127,0,0,"14,047",,,,,,,,,,,,
R88969,"134,833","1,928,939",6.99%,,R88128,0,0,0,,,,,,,,,,,,
R88971,"7,523","107,620",6.99%,,R88129,0,0,0,,,,,,,,,,,,
R88972,"32,984","412,819",7.99%,,R88131,100,0,"53,380",,,,,,,,,,,,
R88976,0,0,7.99%,,R88132,15,0,"45,918",,,,,,,,,,,,
R88977,"10,115","126,438",8.00%,,R88133,0,0,0,,,,,,,,,,,,
R88978,"16,640","238,051",6.99%,,R88135,0,0,"26,444",,,,,,,,,,,,
R88979,"18,323","229,325",7.99%,,R88136,0,0,0,,,,,,,,,,,,
R88982,0,0,6.99%,,R88137,0,0,0,,,,,,,,,,,,
R88987,"9,113","130,378",6.99%,,R88138,100,0,"54,805",,,,,,,,,,,,
R88989,"11,670","166,958",6.99%,,R88139,10,0,"40,099",,,,,,,,,,,,
R88995,"17,987","230,894",7.79%,,R88151,0,0,0,,,,,,,,,,,,
R88998,"18,156","259,742",6.99%,,R88152,0,0,0,,,,,,,,,,,,
R89001,"14,905","213,228",6.99%,,R88153,0,0,"23,658",,,,,,,,,,,,
R89002,"22,867","327,145",6.99%,,R88155,0,0,"31,473",,,,,,,,,,,,
R89003,"2,730","39,060",6.99%,,R88156,0,0,0,,,,,,,,,,,,
R89006,0,0,0.00%,,R88157,100,0,"10,058",,,,,,,,,,,,
R89007,"16,396","234,561",6.99%,,R88158,0,0,"38,566",,,,,,,,,,,,
R89008,"2,397","34,296",6.99%,,R88159,0,0,0,,,,,,,,,,,,
R89012,"78,944","1,129,384",6.99%,,R88161,0,0,"57,120",,,,,,,,,,,,
R89013,"11,419","163,369",6.99%,,R88162,0,0,0,,,,,,,,,,,,
R89015,"5,745","82,185",6.99%,,R88163,0,0,"30,024",,,,,,,,,,,,
R89017,"9,999","143,049",6.99%,,R88165,0,0,0,,,,,,,,,,,,
R89018,"8,160","116,745",6.99%,,R88166,0,0,"20,618",,,,,,,,,,,,
R89019,0,0,0.00%,,R88167,0,0,0,,,,,,,,,,,,
R89021,342,"4,887",6.99%,,R88168,0,0,0,,,,,,,,,,,,
R89023,0,0,0.00%,,R88169,0,0,0,,,,,,,,,,,,
R89025,0,0,0.00%,,R88171,0,0,0,,,,,,,,,,,,
R89026,0,0,0.00%,,R88172,0,0,0,,,,,,,,,,,,
(blank),0,0,0.00%,,R88173,0,0,"8,736",,,,,,,,,,,,
Grand Total,"47,511,580","643,755,324",25960.04%,,R88175,15,0,"29,544",,,,,,,,,,,,
,,,,,R88176,0,0,0,,,,,,,,,,,,
,,,,,R88177,0,0,0,,,,,,,,,,,,
,,,,,R88178,0,0,0,,,,,,,,,,,,
,,,,,R88179,10,0,"33,483",,,,,,,,,,,,
,,,,,R88181,0,0,"25,229",,,,,,,,,,,,
,,,,,R88182,200,0,"18,776",,,,,,,,,,,,
,,,,,R88183,0,0,0,,,,,,,,,,,,
,,,,,R88185,0,0,0,,,,,,,,,,,,
,,,,,R88186,10,0,"25,173",,,,,,,,,,,,
,,,,,R88187,0,0,0,,,,,,,,,,,,
,,,,,R88188,0,0,0,,,,,,,,,,,,
,,,,,R88189,0,0,0,,,,,,,,,,,,
,,,,,R88191,10,0,"32,049",,,,,,,,,,,,
,,,,,R88192,0,0,"12,985",,,,,,,,,,,,
,,,,,R88193,10,0,"26,695",,,,,,,,,,,,
,,,,,R88195,0,0,0,,,,,,,,,,,,
,,,,,R88196,0,0,0,,,,,,,,,,,,
,,,,,R88197,0,0,0,,,,,,,,,,,,
,,,,,R88198,0,0,0,,,,,,,,,,,,
,,,,,R88199,0,0,0,,,,,,,,,,,,
,,,,,R88201,0,0,"22,406",,,,,,,,,,,,
,,,,,R88202,0,0,"8,071",,,,,,,,,,,,
,,,,,R88203,0,0,0,,,,,,,,,,,,
,,,,,R88205,10,0,"31,405",,,,,,,,,,,,
,,,,,R88206,54,0,648,,,,,,,,,,,,
,,,,,R88207,0,0,0,,,,,,,,,,,,
,,,,,R88208,10,0,"47,186",,,,,,,,,,,,
,,,,,R88209,0,0,"25,351",,,,,,,,,,,,
,,,,,R88211,0,0,0,,,,,,,,,,,,
,,,,,R88212,0,0,0,,,,,,,,,,,,
,,,,,R88213,10,0,"44,776",,,,,,,,,,,,
,,,,,R88215,0,0,0,,,,,,,,,,,,
,,,,,R88216,0,0,"7,588",,,,,,,,,,,,
,,,,,R88217,0,0,0,,,,,,,,,,,,
,,,,,R88218,0,0,"12,514",,,,,,,,,,,,
,,,,,R88219,0,0,0,,,,,,,,,,,,
,,,,,R88221,0,0,0,,,,,,,,,,,,
,,,,,R88222,0,0,0,,,,,,,,,,,,
,,,,,R88223,0,0,0,,,,,,,,,,,,
,,,,,R88225,0,0,0,,,,,,,,,,,,
,,,,,R88226,0,0,"15,057",,,,,,,,,,,,
,,,,,R88227,0,0,0,,,,,,,,,,,,
,,,,,R88228,0,0,0,,,,,,,,,,,,
,,,,,R88229,0,0,0,,,,,,,,,,,,
,,,,,R88231,10,0,"27,042",,,,,,,,,,,,
,,,,,R88232,0,0,0,,,,,,,,,,,,
,,,,,R88233,0,0,0,,,,,,,,,,,,
,,,,,R88234,0,0,0,,,,,,,,,,,,
,,,,,R88235,0,0,"44,673",,,,,,,,,,,,
,,,,,R88236,0,0,"15,008",,,,,,,,,,,,
,,,,,R88237,0,0,0,,,,,,,,,,,,
,,,,,R88238,0,0,"66,441",,,,,,,,,,,,
,,,,,R88239,0,0,0,,,,,,,,,,,,
,,,,,R88251,0,0,"10,614",,,,,,,,,,,,
,,,,,R88252,15,0,"66,187",,,,,,,,,,,,
,,,,,R88253,10,0,"98,802",,,,,,,,,,,,
,,,,,R88255,0,0,0,,,,,,,,,,,,
,,,,,R88256,0,0,0,,,,,,,,,,,,
,,,,,R88257,0,0,"20,512",,,,,,,,,,,,
,,,,,R88258,0,0,0,,,,,,,,,,,,
,,,,,R88259,0,0,0,,,,,,,,,,,,
,,,,,R88260,0,0,0,,,,,,,,,,,,
,,,,,R88261,0,0,0,,,,,,,,,,,,
,,,,,R88262,0,0,0,,,,,,,,,,,,
,,,,,R88263,0,0,0,,,,,,,,,,,,
,,,,,R88264,0,0,0,,,,,,,,,,,,
,,,,,R88265,0,0,0,,,,,,,,,,,,
,,,,,R88266,0,0,0,,,,,,,,,,,,
,,,,,R88267,10,0,"21,402",,,,,,,,,,,,
,,,,,R88268,0,0,0,,,,,,,,,,,,
,,,,,R88269,10,0,"15,438",,,,,,,,,,,,
,,,,,R88271,10,0,"43,606",,,,,,,,,,,,
,,,,,R88272,0,0,"67,168",,,,,,,,,,,,
,,,,,R88273,0,0,0,,,,,,,,,,,,
,,,,,R88275,0,0,"18,562",,,,,,,,,,,,
,,,,,R88276,0,0,0,,,,,,,,,,,,
,,,,,R88277,0,0,0,,,,,,,,,,,,
,,,,,R88278,0,0,0,,,,,,,,,,,,
,,,,,R88279,10,0,"23,494",,,,,,,,,,,,
,,,,,R88281,0,0,0,,,,,,,,,,,,
,,,,,R88282,10,0,"12,503",,,,,,,,,,,,
,,,,,R88283,0,0,"16,247",,,,,,,,,,,,
,,,,,R88285,0,0,0,,,,,,,,,,,,
,,,,,R88286,0,0,0,,,,,,,,,,,,
,,,,,R88287,0,0,0,,,,,,,,,,,,
,,,,,R88288,0,0,0,,,,,,,,,,,,
,,,,,R88289,0,0,0,,,,,,,,,,,,
,,,,,R88291,0,0,"9,258",,,,,,,,,,,,
,,,,,R88292,0,0,0,,,,,,,,,,,,
,,,,,R88293,10,0,"8,122",,,,,,,,,,,,
,,,,,R88295,0,0,0,,,,,,,,,,,,
,,,,,R88296,0,0,0,,,,,,,,,,,,
,,,,,R88297,0,0,0,,,,,,,,,,,,
,,,,,R88298,0,0,0,,,,,,,,,,,,
,,,,,R88299,0,0,"49,495",,,,,,,,,,,,
,,,,,R88301,0,0,0,,,,,,,,,,,,
,,,,,R88302,10,0,"25,686",,,,,,,,,,,,
,,,,,R88303,0,0,0,,,,,,,,,,,,
,,,,,R88305,0,0,0,,,,,,,,,,,,
,,,,,R88306,0,0,0,,,,,,,,,,,,
,,,,,R88307,0,0,0,,,,,,,,,,,,
,,,,,R88308,0,0,0,,,,,,,,,,,,
,,,,,R88309,0,0,0,,,,,,,,,,,,
,,,,,R88311,0,0,"20,191",,,,,,,,,,,,
,,,,,R88312,10,0,"50,184",,,,,,,,,,,,
,,,,,R88313,10,0,"19,921",,,,,,,,,,,,
,,,,,R88315,0,0,0,,,,,,,,,,,,
,,,,,R88316,0,0,0,,,,,,,,,,,,
,,,,,R88317,0,0,"16,162",,,,,,,,,,,,
,,,,,R88318,0,0,"22,286",,,,,,,,,,,,
,,,,,R88319,10,0,"29,164",,,,,,,,,,,,
,,,,,R88321,0,0,"43,448",,,,,,,,,,,,
,,,,,R88322,0,0,0,,,,,,,,,,,,
,,,,,R88323,0,0,"11,274",,,,,,,,,,,,
,,,,,R88325,0,0,0,,,,,,,,,,,,
,,,,,R88326,10,0,"25,291",,,,,,,,,,,,
,,,,,R88327,10,0,"41,639",,,,,,,,,,,,
,,,,,R88328,10,0,"12,781",,,,,,,,,,,,
,,,,,R88329,0,0,"32,156",,,,,,,,,,,,
,,,,,R88331,0,0,0,,,,,,,,,,,,
,,,,,R88332,0,0,0,,,,,,,,,,,,
,,,,,R88333,10,0,"26,825",,,,,,,,,,,,
,,,,,R88335,0,0,0,,,,,,,,,,,,
,,,,,R88336,0,0,0,,,,,,,,,,,,
,,,,,R88337,10,0,"31,336",,,,,,,,,,,,
,,,,,R88338,0,0,"17,991",,,,,,,,,,,,
,,,,,R88339,0,0,"30,252",,,,,,,,,,,,
,,,,,R88351,60,0,"21,679",,,,,,,,,,,,
,,,,,R88352,0,0,0,,,,,,,,,,,,
,,,,,R88353,0,0,"13,661",,,,,,,,,,,,
,,,,,R88355,0,0,"59,519",,,,,,,,,,,,
,,,,,R88356,0,0,0,,,,,,,,,,,,
,,,,,R88357,0,0,0,,,,,,,,,,,,
,,,,,R88358,0,0,0,,,,,,,,,,,,
,,,,,R88359,0,0,0,,,,,,,,,,,,
,,,,,R88361,0,0,0,,,,,,,,,,,,
,,,,,R88362,10,0,"27,633",,,,,,,,,,,,
,,,,,R88363,0,0,0,,,,,,,,,,,,
,,,,,R88365,0,0,0,,,,,,,,,,,,
,,,,,R88366,0,0,"20,481",,,,,,,,,,,,
,,,,,R88367,0,0,0,,,,,,,,,,,,
,,,,,R88368,0,0,"12,403",,,,,,,,,,,,
,,,,,R88369,0,0,0,,,,,,,,,,,,
,,,,,R88371,0,0,0,,,,,,,,,,,,
,,,,,R88372,0,0,0,,,,,,,,,,,,
,,,,,R88373,0,0,0,,,,,,,,,,,,
,,,,,R88375,0,0,0,,,,,,,,,,,,
,,,,,R88376,0,0,0,,,,,,,,,,,,
,,,,,R88377,0,0,0,,,,,,,,,,,,
,,,,,R88378,0,0,0,,,,,,,,,,,,
,,,,,R88379,0,0,"9,706",,,,,,,,,,,,
,,,,,R88381,0,0,0,,,,,,,,,,,,
,,,,,R88382,0,0,0,,,,,,,,,,,,
,,,,,R88383,0,0,0,,,,,,,,,,,,
,,,,,R88385,0,0,"9,924",,,,,,,,,,,,
