fill_info,State,Contact_Title,Year_Established,Employee_Size,Country,Campaign_Name,New_Category
0,ON,Unknown,NA,NA,Canada,Free_Trail,Chinese
1,ON,Unknown,NA,NA,Canada,Free_Trail,Chinese
0,ON,Unknown,NA,NA,Canada,Free_Trail,Japanese
0,ON,Unknown,NA,NA,Canada,Free_Trail,Chinese
0,ON,Unknown,NA,NA,Canada,Free_Trail,Asian Fusion
0,ON,Owner,2014,NA,Canada,Free_Trail,Japanese
0,ON,Unknown,NA,NA,Canada,Free_Trail,Chinese
0,ON,Unknown,1999,NA,Canada,Free_Trail,Chinese
0,ON,General,NA,NA,Canada,Free_Trail,Chinese
0,MB,Unknown,NA,NA,Canada,Free_Trail,Japanese
0,MB,Unknown,NA,NA,Canada,Free_Trail,Asian Fusion
