Snowball Map,Company / Account,Street,City,Zip/Postal Code,State/Province (text only),MobilePrimary,BusinessPhone
90096,Spork,"937 NW Newport Ave, Ste 120",Bend,97701,OR,,5413900946
90097,Kento Hibachi Express,590 S Main St Lebanon,Lebanon,97355,OR,,5414054281
90098,88 Grains Chinese Bar,4660 SE Hwy 101,Lincoln City,97367,OR,,5414185361
90099,"Wicked Sushi, Burgers, Bowls",101 4th St,Hood River,97031,OR,,5414362787
90100,Taroko Asian Tapas Bar,414 NW 6th St,Grants Pass,97526,OR,,5414747108
90101,Sushi Domo,2835 Oak St,Eugene,97405,OR,,5414847008
90102,Kobe,96 N Main St,Ashland,97520,OR,,5414888058
90103,Melange Eatery,406 East Main St,Medford,97501,OR,,5415001063
90104,JungleFowl,345 Van Buren St,Eugene,97402,OR,,5415058804
90105,Subo Sushi Burritos,4205 Main St,Springfield,97478,OR,,5415058962
90106,KentoÃ¢â¬â¢s,94622 OR-99 N E Junction City,Junction City,97448,OR,,5415155974
90107,Oishi,511 SW 6th St,Redmond,97756,OR,,5415483035
90108,Yabai Nikkei,263 Mill St,Eugene,97401,OR,,5415565947
90109,Noodle cafe,823 SW Hubert St,Newport,97365,OR,,5415746688
90110,Sushi Asian Cuisine,406 Redwood Hwy,Cave Junction,97523,OR,,5415926988
90111,Asiatico Asian Kitchen,10 SE Bay St,Depoe Bay,97341,OR,,5416144260
90112,KentoÃ¢â¬â¢s springfield,420 Main St Springfield,Springfield,97477,OR,,5416368589
90113,San Sushi & Teryaki,62 Gateway Blvd,Cottage Grove,97424,OR,,5416491525
90114,Oba Ramen,"1043 OR-99, Unit C",Cottage Grove,97424,OR,,5416491950
90115,Moi Poki Grill,"418 A St, Ste 4606",Springfield,97477,OR,,5416536352
90116,541 Sushi Bar,898 Pearl St,Eugene,97401,OR,,5416548171
90117,Ninja Sushi,787 NE Purcell Blvd,Bend,97701,OR,,5416782257
90118,Sushi & Rolls,4671 Carnes Rd,Roseburg,97471,OR,,5416793324
90119,Izumi Japanese Restaurant,2773 Shadow View Dr,Eugene,97408,OR,,5416831201
90120,The Sushi Spot,1044 Willamette St,Eugene,97401,OR,,5416863504
90121,Shinsei Sushi,"63 Rossanley Dr, Ste C-2",Medford,97501,OR,,5416901244
90122,Umi Sushi,100 California St,Jacksonville,97530,OR,,5417022258
90123,Sushi Heaven,293 E Main St,Ashland,97520,OR,,5417080015
90124,Hiro Ramen,11 N 1st St,Ashland,97520,OR,,5417081852
90125,Love & Hominy Tacos,112 Oak St,Hood River,97031,OR,,5417161001
90126,Kanji Ramen Noodle & Izakaya,"61160 S Hwy 97, Ste C",Bend,97702,OR,,5417282533
90127,North Porch Cafe,112 Memorial Union,Corvallis,97331,OR,,5417373030
90128,Kobe Hibachi Sushi,"1248 W 6th St, Ste 100",The Dalles,97058,OR,,5417691338
90129,Misoya Bistro,235 Theater Aly,Medford,97501,OR,,5417724120
90130,Star Sushi,1080 Biddle Rd,Medford,97504,OR,,5417739098
90131,Shoji's Restaurant,"2640 E Barnett Rd, Ste C",Medford,97504,OR,,5417796860
90132,Chomp Chomp,945 NW Bond St,Bend,97703,OR,,5417976909
90133,Miyagi Ramen,"550 SW Industrial Way, Ste 102",Bend,97702,OR,,5417977700
90134,Sayuri Sushi&Sake bar,"11627 Island Ave, Ste 6",La Grande,97850,OR,,5418056874
90135,Momiji Sushi Bar & Restaurant,3140 Tremont St,North Bend,97459,OR,,5418082133
90136,Star Lounge,611 Chetco Ave,Brookings,97415,OR,,5418132749
90137,New Sakura,"832 Crater Lake Ave, Ste 100",Medford,97504,OR,,5418164899
90138,Umi Sushi,7310 Crater Lake Hwy,White City,97503,OR,,5418790795
90139,Sushi & Bento,721 N Main St,Phoenix,97535,OR,,5418974499
90140,Asian Fix,550 Redwood Hwy,Grants Pass,97527,OR,,5419164768
90141,Koi Sushi Bar & Asian Bistro,111 NE Hillcrest Dr,Grants Pass,97526,OR,,5419168448
90142,SORA SUSHI,"3853 SW 21st St, Ste 109",Redmond,97756,OR,,5419239867
90143,Toki Teriyaki,300 2nd Ave SW,Albany,97321,OR,,5419265138
90144,Doug's Place,86742 McVay Hwy,Eugene,97405,OR,,5419881828
90145,W & Z Asian Bistro & Sushi Bar,5533 E State Rte 69,Prescott Valley,86314,AZ,,9282272826
90146,CharkiÃ¢â¬â¢s Teriyaki,"2241 S Ave A, Ste 16",Yuma,85364,AZ,,9282479002
90147,Sono Kitchen & Boba,285 Jordan Rd,Sedona,86336,AZ,,9282822016
90148,Dee's Curry,"1317 Joshua Mall 14th St, Unit C, Joshua Mall",Parker,85344,AZ,,9282877964
90149,Samurai Noodle House,"1047 AZ-95, Ste A",Bullhead City,86429,AZ,,9282995144
90150,Fry's Japanese Food Express Sushi Bar,11203 S Frontage Rd,Yuma,85367,AZ,,9283051922
90151,Chalet Restaurant & Bar,348 W White Mountain Blvd,Lakeside,85929,AZ,,9283671514
90152,Sono Kitchen & Boba,1301 S Milton Rd,Flagstaff,86001,AZ,,9284404928
90153,Go Sushi,1411 South Milton Road,Flagstaff,86001,AZ,,9284405001
90154,Lotus Lounge,106 N San Francisco St,Flagstaff,86001,AZ,,9284405568
90155,Bloom,365 N Broad St,Globe,85501,AZ,,9284731928
90156,Sushi Rock,1233 Main St,San Luis,85349,AZ,,9285021323
90157,Sunset 89,724 US-HWY 89,Page,86040,AZ,,9286085562
90158,New York Teriyaki,663 S Lake Powell Blvd,Page,86040,AZ,,9286454078
90159,Magic Wok,348 S Main St,Camp Verde,86322,AZ,,9286752418
90160,Sakura Sushi & Grill,"3505 Stockton Hill Rd, Ste 100",Kingman,86409,AZ,,9286818298
90161,El Tamaleroo Mann,117 S San Francisco St Flagstaff,Flagstaff,86001,AZ,,9287074297
90162,Papa-San,2770 S 4th Ave Yuma,Yuma,85364,AZ,,9287261788
90163,Sakura Sushi & Teppanyaki,1175 W Rte 66,Flagstaff,86001,AZ,,9287738880
90164,Kokiyo,116 S San Francisco St,Flagstaff,86001,AZ,,9287741555
90165,Sosoba,"12 E Rt 66, Ste 104",Flagstaff,86001,AZ,,9287743471
90166,WZ Poke And Ramen,"258 N Lee Blvd, Ste 102",Prescott,86303,AZ,,9288005933
90167,Rolls & Bowls,362 W 32nd St,Yuma,85364,AZ,,9289202470
90168,Yao Chinese,,Brooklyn,11215,NY,,9292039587
90169,Nana Ramen,330 Malcolm X Blvd,Brooklyn,11233,NY,,9292100589
90170,Ramen Nara,,Forest Hills,11375,NY,,9292426891
90171,Maya Congee Cafe,1013 Fulton St,Brooklyn,11238,NY,,9292666687
90172,Sushi On Me,71-26 Roosevelt Ave,Jackson Heights,11372,NY,,9292685691
90173,Dashi - Brooklyn,"119 Ingraham St, Fl 1",Brooklyn,11237,NY,,9292763310
90174,Mr. Sushi Japanese Restaurant,58-12 Myrtle Ave,Ridgewood,11385,NY,,9292950286
90175,Ikura Sushi,646 Grand St,Brooklyn,11211,NY,,9292959316
90176,Koya Omakase,,New York,10011,NY,,9292992286
90177,Sashimi Express II,223 E 74th St,New York,10021,NY,,9293235099
90178,Tanoshii Ramen,"7718 5th Ave, Brooklyn",New York,11209,NY,,9293452059
90179,Taiki,134 Nevins St,Brooklyn,11217,NY,,9293564826
90180,Maya Congee Cafe,563 Gates Ave,Brooklyn,11221,NY,,9293678867
90181,Rice Bowl Factory,957 2Nd Ave,New York,10022,NY,,9293922962
90182,Bar Moga,128 W Houston St,New York,10012,NY,,9293995853
90183,Za-Ya,321 Starr St,Brooklyn,11237,NY,,9294605929
90184,Aura Cocina,315 Meserole St,Brooklyn,11206,NY,,9294893777
90185,Sushi 35 West,232 W 35th St 2FL,New York,10001,NY,,9295015182
90186,Soba Mama,289 Mercer St,New York,10003,NY,,9296234008
90187,Saku Japanese Cuisine,"59-40 Myrtle Ave, Queens, NY 11385",NY,11354,NY,,9297327755
90188,Tengu Sushi,"715 SW Hurbert St, Unit D",Newport,97365,OR,,9299883366
90189,GraceÃ¢â¬â¢s Lumpia,,Cookeville,38501,TN,,9312631701
90190,YAMATO,818 W College,Pulaski,38478,TN,,9313717888
90191,TAKO Hibachi Sushi,509 Sparta St,McMinnville,37110,TN,,9314144455
90192,The Pour House Bistro,42 North St,Crossville,38555,TN,,9314560066
90193,Sushi Thai,"5228 Main St, Ste A-1",Spring Hill,37174,TN,,9314895875
90194,Best Pho House,1001 S Riverside Dr,Clarksville,37040,TN,,9313787417
90195,Saki,"1100 Smithville Hwy, Ste 500",McMinnville,37110,TN,,9315076688
90196,Golae Korean BBQ & Sushi,"620 Dunlop Ln, Ste 121",Clarksville,37040,TN,,9315424164
90197,Yellowtail Ramen & Aburi,"220 Tiny Town Rd, Unit 106",Clarksville,37042,TN,,9315468182
90198,Yamato,913 N Jackson St,Tullahoma,37388,TN,,9315718777
90199,Chopsticks Japan,2801 Wilma Rudolph Blvd,Clarksville,37040,TN,,9316478100
90200,Kohana Sushi & Ramen,120 Corporate Dr,Clarksville,37040,TN,,9316488208
90201,Shogun Japanese Steak House & Sushi Bar,120 Morris Rd,Clarksville,37040,TN,,9316488933
90202,Yamato,1302 Hillsboro Blvd,Manchester,37355,TN,,9317281249
90203,Toki,1156 S Jefferson Ave,Cookeville,38506,TN,,9318540153
90204,Rock n Roll Sushi,"108 Morris Rd, Ste 104",Clarksville,37040,TN,,9319190303
90205,Zen Garden,"1021 SR-76 W, Unit 104",Clarksville,37043,TN,,9319192451
90206,Top Sushi,"8851 Metropark Dr, Unit 100",Shenandoah,77385,TX,,9362318448
90207,Sam Ramen,"10160 TX-242, Ste 900",Conroe,77385,TX,,9362318555
90208,Poke Man,"8000 TX-242, Ste 111",Conroe,77385,TX,,9362421175
90209,Shogun Japanese Grill & Sushi Bar,"9420 College Park Dr, Ste 195",The Woodlands,77384,TX,,9362730023
90210,Sakura,1285 W Church St,Livingston,77351,TX,,9363276263
90211,Dragon Bowl C,118 Simonton St,Conroe,77301,TX,,9364943824
90212,Asian City,2732 North St,Nacogdoches,75965,TX,,9365591230
90213,Super Yummy Mongolian Stir Fry & Sushi,"4604 North St, Ste 110",Nacogdoches,75965,TX,,9365595020
90214,Nijiya,"3205 N University Dr, Ste A",Nacogdoches,75965,TX,,9365692636
90215,Taqueria Mi Sabino,714 Shelbyville St,Center,75935,TX,,9365989119
90216,Tsubaki,2301 S 1st St,Lufkin,75901,TX,,9366398889
90217,Sakura Japanese Sushi & Steak House,"12709 Interstate 45 N, Ste 350",Willis,77318,TX,,9366665340
90218,TOKYO JAPANESE SEAFOOD & STEAK HOUSE,2950 S John Redditt Dr,Lufkin,75904,TX,,9366995080
90219,Mexihana Conroe,,Splendora,77372,TX,,9368289440
90220,Teriyaki Bento,3854 S Military Trail,Lake Worth,33463,FL,,5612007655
90221,Saito Japanese Steakhouse,4675 Pga Blvd,Palm Beach Garden,33418,FL,,5612026888
90222,PLANTA - West Palm Beach,"700 S Rosemary Ave, Ste 142",West Palm Beach,33401,FL,,5612085222
90223,Ninja sushi,916 Northlake Blvd,North Palm Beach,33408,FL,,5612251215
90224,Ichiban Sushi and Thai,"7400 N Federal Hwy, Ste C5",Boca Raton,33487,FL,,5612355364
90225,Moon Thai & Japanese,"5330 Donald Ross Rd, Ste 100",Palm Beach Gardens,33418,FL,,5612493988
90226,RA Boca Raton,,Boca Raton,33428,FL,,5612776745
90227,Saito Japanese Steakhouse,700 S Rosemary Ave,West Palm Beach,33402,FL,,5612967888
90228,Kabuki,2465 S State Rd 7,Wellington,33414,FL,,5613234888
90229,Peppermint Thai & Sushi Restaurant,11328 Okeechobee Blvd,Royal Palm Beach,33411,FL,,5613338005
90230,Sushi Yama,"8788 Blvd, Ste 102",Boynton Beach,33472,FL,,5613362156
90231,Teppan Nyoko,,Post St Lucie,34953,FL,,5613467674
90232,Sushi Masa,"2240 NW 19th St, Ste 1201",Boca Raton,33431,FL,,5613470008
90233,Kapow Noodle Bar,402 Plaza Real,Boca Raton,33432,FL,,5613477322
90234,Sushigo,477 N Federal Hwy,Boca Raton,33432,FL,,5613477888
90235,CarmelaÃ¢â¬â¢s Boca,7300 W Camino Real,Boca Raton,33433,FL,,5613673412
90236,La Perla Boca,3011 Yamato Rd,Boca Raton,33434,FL,,5613729139
90237,Saiko-i Sushi Lounge & Hibachi,"5970 SW 18th St, Ste E4",Boca Raton,33433,FL,,5613935888
90238,Hog Snappers Shack & Sushi,279 US Hwy 1,Tequesta,33469,FL,,5614019309
90239,Sunset Sushi,2433 N Federal Hwy,Boca Raton,33431,FL,,5614056049
90240,Moon Thai & Japanese,"11071 Southern Blvd, Ste 100",Royal Palm Beach,33411,FL,5614083011,5614083011
90241,The PokÃÂ© Company,11940 US-1 N,North Palm Beach,33408,FL,,5614083986
90242,YellowJack Sushi,"526 Clematis St, (2nd floods)",West Palm Beach,33401,FL,,5614085603
90243,Rave Pizza & Sushi,7300 W Camino Real,Boca Raton,33433,FL,,5614087283
90244,Poke Jay,110 NE 2nd St,Boca Raton,33432,FL,,5614094283
90245,Yami Korean & Japanese Grill,"870 N Congress Ave, Ste 100",Boynton Beach,33426,FL,,5614135699
90246,NARA Asian Creations,"851 Village Blvd, Suit 602A",West Palm Beach,33409,FL,,5614195946
90247,Sushi Kyu,690 West Yamato Road,Boca Raton,33431,FL,5617164346,5614305348
90248,Taone Chinese,4095 State Rd 7,Lake Worth,33449,FL,,5614335108
90249,Ramen Lab Eatery,25 NE 2nd Ave,Delray Beach,33444,FL,,5614552311
90250,Sushi Sake Boca,7020 Beracasa Way,Boca Raton,33433,FL,,5614653877
90251,Mochi Thai And Japanese,9152 Forest Hill Blvd,Wellington,33414,FL,,5614696221
90252,Sushi Yama Siam Business closed,23009 State Rd 7,Boca Raton,33428,FL,,5614777372
90253,Hawkers Asian Street Food,640 E Atlantic Ave,Delray Beach,33483,FL,,5614854111
90254,Furin Sushi & Thai,"4801 Linton Blvd, Ste 2B",Delray Beach,33484,FL,,5614966440
90255,"Yellowtail, Modern Asian Cuisine and Sushi",7959 W Atlantic Ave,,33446,FL,,5615016391
90256,Tokio Ramen,307 E Woolbright Rd,Boynton Beach,33435,FL,,5615098131
90257,Fujisan Asian Bistro,"11924 W Forest Hill Blvd, Ste 33",Wellington,33414,FL,,5615138888
90258,Sushi Bon Express,304 E Ocean Ave,Lantana,33462,FL,,5615408125
90259,Lemongrass Asian Bistro,101 Plaza Real S,Boca Raton,33432,FL,,5615448181
90260,Skyfin Asian Bistro,"8221 Glades Rd, Ste 5 & 6",Boca Raton,33434,FL,,5615561688
90261,Hachi Asian Cuisine & Grill,809 Lake Ave,Lake Worth,33460,FL,,5615825800
90262,Lola 41 Palm Beach,290 Sunset Ave,Palm Beach,33480,FL,,5615995652
90263,6.2,1345 W Palmetto Park Rd,Boca Raton,33486,FL,,5616171253
90264,Naamah Sushi,"8177 Glades Rd, Spc 20",Boca Raton,33434,FL,,5616177129
90265,Ebisu Japanese Restaurant,"7100 Fairway Dr, Ste 23",Palm Beach Gardens,33418,FL,,5616224495
90266,Hayashi Japanese Restaurant,4204 Northlake Blvd,Palm Bch Gdns,33410,FL,,5616247444
90267,Wok by The Beach,2409 N Ocean Ave,Riviera Beach,33404,FL,,5616297268
90268,Pastry Heaven,363 S County Rd Ste 107 Palm Beach,Palm Beach,33480,FL,,5616550610
90269,Kao Gang,2626 Pga Blvd,Palm Beach Gardens,33410,FL,,5616606994
90270,Genji Ramen and Sushi Bars,"11701 Lake Victoria Gardens Ave, Whole Foods Market",Palm Beach Gardens,33410,FL,,5616918550
90271,Asian Fin,"4650 Donald Ross Rd, Ste 106",Palm Beach Gardens,33418,FL,,5616941900
90272,Reds kitchen,679 NW Enterprise Dr,Port Saint Lucie,34986,FL,,5617150810
90273,Kimura Steakhouse,545 N Congress Ave,Boynton Beach,33426,FL,,5617332226
90274,Sarku Japan Business closed,801 N Congress Ave,Boynton Beach,33426,FL,,5617363587
90275,Chubby Salmon Hibachi And Sushi Bar,103 S US Highway 1,Jupiter,33477,FL,,5617430033
90276,Noble Thai and Sushi Bistro,"6350 W Indiantown Rd, Ste 7",Jupiter,33458,FL,,5617436227
90277,2 Vinez,287 E Indiantown Rd Ste 2B Jupiter,Jupiter,33477,FL,,5617456262
90278,Dive Bar Restaurant,318 S US Hwy 1,Jupiter,33477,FL,,5617474767
90279,UB-Thai,"6063 SW 18th St, Ste 108",Boca Raton,33433,FL,,5617576934
90280,Taki Omakase,632 E Atlantic Ave,Delray Beach,33483,FL,,5617597362
90281,Malakor Thai Cafe,425 25th St,West Palm Beach,33407,FL,,5617629070
90282,Sabai Thai,"13900 Jog Road, Ste 205",Delray Beach,33446,FL,,5617742612
90283,Zhixiang Food Truck,,Boca Raton,33433,FL,,5618004196
90284,Zaka Japanese Cuisine - Boca Raton,"9858 Clint Moore Rd, Ste C112",Boca Raton,33496,FL,,5618172811
90285,Sushi Jessie,2621 N Federal Hwy,Boca Raton,33431,FL,,5618267394
90286,The Catch Seafood and Sushi,766 Northlake Blvd,Lake Park,33408,FL,,5618422180
90287,Sticky Rice Thai & Sushi,5885 Lake Worth Rd,Greenacres,33463,FL,,5618554388
90288,Shitake Asian Bistro,"4900 Linton Blvd, Ste 14",Delray Beach,33445,FL,,5618655538
90289,Coco Sushi Lounge & Bar,"25 NE 2nd Ave, Ste 208",Delray Beach,33444,FL,,5619082557
90290,A&A Sushi,"22749 SR-7 S, Unit A",Boca Raton,33428,FL,5619610705,5619610705
90291,Benihana,9918 Glades Rd,Boca Raton,33434,FL,,5619629980
90292,Shingo's Japanese Restaurant,"9859 Rd, Ste 19",Lake Worth,33467,FL,,5619635050
90293,Saigon Tokyo,2902 Jog Rd,Greenacres,33467,FL,,5619661288
90294,Payathai Restaurant - Atlantis,5879 S Congress Ave Atlantis,Atlantis,33462,FL,,5619670333
90295,Nitrogen Bar Grill and Sushi,"6779 W Indiantown Rd, Ste 18",Jupiter,33458,FL,,5619722944
90296,Bluefin Sushi & Thai Grill,"861 Yamato Rd, Ste 1",Boca Raton,33431,FL,,5619818986
90297,Taki Ramen,"3001 Garnett Ave, Ste 300",Wichita Falls,76308,TX,,9402287519
90298,Keiichi,500 N Elm St,Denton,76201,TX,,9402303410
90299,Chinese,,Gainesville,76240,TX,,9402977290
90300,Hanabi Ramen - Denton,501 W Hickory St,Denton,76201,TX,,9403201800
90301,Ichiban,2703 E Hubbard St,Mineral Wells,76067,TX,,9403254888
90302,Sushi Cafe,1115 W Hickory St,Denton,76201,TX,,9403801030
90303,Blue Ginger A Japanese Bistro,"2900 Wind River Ln, Ste 142",Denton,76210,TX,,9403801719
90304,Aliboba Cafe,"5017 Teasley Ln, Ste 129",Corinth,76210,TX,,9404350797
90305,Tokyo Samurai,"3600 Fm 407, Ste 100",Bartonville,76226,TX,,9404552223
90306,Po-K Loco,119 Ave A,Denton,76201,TX,,9405140808
90307,Sushi Yamazaki Bar & Grill,"4130 Justin Rd 114, Ste 114",Flower Mound,75077,TX,,9405840777
90308,Wasabi,"3916 Call Field Rd, Ste 100",Wichita Falls,76308,TX,,9406913399
90309,Sakura Sushi Bar,"2617 Plaza Pkwy, Ste 723",Wichita Falls,76308,TX,,9406917071
90310,Samurai of Tokyo,2518 Mallard Dr,Wichita Falls,76308,TX,,9406962626
90311,Toshiaki Hibachi & Sushi Express,803 13th St,Bridgeport,76424,TX,,9407995101
90312,Komodo Loco,109 Oakland St,Denton,76201,TX,,9408080400
90313,SushiBachi,"3220 Teasley Ln, Ste 112",Denton,76210,TX,,9408081007
90314,Toro Japanese Restaurant,3108 US Hwy 287 W,Vernon,76384,TX,,9408867480
90315,I Love Sushi,917 Sunset St,Denton,76201,TX,,9408916060
90316,Fugu Hibachi & sushi,"1151 S Toledo Blade Blvd, Ste 5b",North Port,34288,FL,,9412005203
90317,Hibachi Express Bradenton,4533 14th St W,Bradenton,34207,FL,,9412016808
90318,Bushido Sushi SRQ,3688 Webber St,Sarasota,34232,FL,,9412175635
90319,Nori Sushi & Thai,4003 Clark Rd,Sarasota,34233,FL,,9412176144
90320,The Star Thai & Sushi - Siesta Key,230 Avenida Madera,Siesta Key,34242,FL,,9412176758
90321,Kiku Sushi & Grill,7338 Cortez Rd W,Bradenton,34210,FL,,9412422141
90322,Pho Street,4304 14th St W,Bradenton,34205,FL,,9412422338
90323,Sapporo Sushi Hibachi,7224 Manatee Ave W,Bradenton,34209,FL,,9412544000
90324,Yokoso Ramen,3422 Clark Rd,Sarasota,34231,FL,,9412651600
90325,Aroy D Thai and Sushi,4442 Cortez Rd W,Bradenton,34210,FL,,9412794199
90326,Siam Gulf,"1100 N Tuttle Ave, Unit 1 Unit 2",Sarasota,34237,FL,,9413124605
90327,Korean SSAM BAR,"1303 N Washington Blvd, Ste E",Sarasota,34236,FL,,9413126264
90328,Fushipoke,128 N Orange Ave,Sarasota,34236,FL,,9413301795
90329,Goichi Sushi Cafe,4563 Bee Ridge Rd,Sarasota,34276,FL,,9413427711
90330,Flirt Sushi Lounge,1296 1st St,Sarasota,34236,FL,,9413432122
90331,Jo-To Japanese Steak House Business closed,7971 N Tamiami Trl,Sarasota,34243,FL,,9413514677
90332,Kasa Sushi Japanese Restaurant,4195 N Tamiami Trl,Sarasota,34234,FL,,9413554001
90333,Dibs Food Truck,,Sarasota,34233,FL,,9413563549
90334,U-Yee Sushi & Grill,7349 University Pkwy,Bradenton,34202,FL,,9413583996
90335,Inkawasi Peruvian Restaurant,10667 Boardwalk Lp,Bradenton,34202,FL,,9413601110
90336,Tsunami Sushi & Hibachi,"100 Central Ave, Ste 1022",Sarasota,34236,FL,,9413661033
90337,The Placida Pearl,2643 Placida Rd,Englewood,34224,FL,,9414748730
90338,Bushido Sushi Bar,125 W Ave,Venice,34285,FL,,9414851757
90339,Shogun Japanese Steak House,1219 US Hwy 41 Byp S,Venice,34285,FL,,9414858746
90340,Fuji Sushi Hibachi Noodles,12205 Mercado Dr,Venice,34293,FL,,9414926677
90341,ICHI HIBACHI,312 W Marion Ave,Punta Gorda,33950,FL,,9416218081
90342,Captain Crab Seafood and Sushi,2746 Tamiami Trail,Port Charlotte,33952,FL,,9416256888
90343,Ichiban Japanese Steak House & Sushi Bar,"4200 Tamiami Trl, ""Baers Plaza""",Port Charlotte,33952,FL,,9416291766
90344,Hurricane Charley's Raw Bar and Grill,300 W Retta Esplanade,Punta Gorda,33950,FL,,9416399695
90345,The Pier at Fishermen's Village,1200 West Retta Esplanade,Punta Gorda,33950,FL,,9416558267
90346,Sweet Krunch,5605 Manatee Ave W,Bradenton,34209,FL,,9416668008
90347,Clam House,304 7th St W,Palmetto,34221,FL,,9417224422
90348,Izumi Japanese Steak House & Sushi Bar,"3611 1st St, Ste 110",Bradenton,34208,FL,,9417476300
90349,Pier 22,1200 1st Ave W,Bradenton,34205,FL,,9417488087
90350,Sushi Hana,4274 53rd Ave E,Bradenton,34203,FL,,9417516868
90351,Asian Yummy Food,"3941 Tamiami Trl, Unit 3135",Punta Gorda,33950,FL,,9418441215
90352,Fusion Restaurant,5800 Gasparilla Rd,Boca Grande,33921,FL,,9418559733
90353,Grove,10670 Boardwalk Lp,Lakewood Ranch,34202,FL,,9418934321
90354,Mattison's Riverwalk Grille - Bradenton,"101 Riverfront Blvd, Ste 120",Bradenton,34205,FL,,9418969660
90355,Hana Sushi Lounge,"8126 Lakewood Main St, Ste 102",Lakewood Ranch,34202,FL,,9419071290
90356,Hoshi Sushi,6516 Superior Ave,Sarasota,34231,FL,,9419238888
90357,JPAN - UTC,"229 N Cattlemen Rd, Ste 61",Sarasota,34243,FL,,9419603997
90358,Hibachi Street Food,3195 Fm 982,Princeton,75407,TX,2147253545,9452166827
90359,Akira Back,5765 Grandscape Blvd,The Colony,75056,TX,,9452240505
90360,Pho Angel,420 W Walker St,Breckenridge,76424,TX,,5624000087
90361,Asian Noodle,522 South 3rd St,Clinton,52732,IA,,5632061387
90362,The Gypsy Highway Bar and GrillÃ¢â¬â¹Ã¢â¬â¹,2606 West Locust St Davenport,Davenport,52804,IA,,5632328890
90363,Fujiyama Japanese Steak House,2328 Valley W Ct,Clinton,52732,IA,9899096545,5632438888
90364,Norie RestoBar,7 Schiller St,Guttenberg,52052,IA,,5632522553
90365,Osaka Sushi Steakhouse & bar,"1903 Park Ave Ste 48, Muscatine",Muscatine,52761,IA,,5632638286
90366,VERSUS,,Dubuque,52001,IA,,5636636113
90367,Ichiban Steakhouse and Sushi,3187 University Ave,Dubuque,52001,IA,,5638450698
90368,Miss Phay Cafe,512 Brady St,Davenport,52801,IA,,5638881053
90369,Eddy's Snack Bar,1132 W Locust St,Davenport,52804,IA,,5638881872
90370,Sachi Sushi & Kungfu Noodle,8720 NE Centerpointe Dr,Vancouver,98665,WA,,5648882999
90371,Wassa B,3301 N Ridge Rd,Ellicott City,21043,MD,,5712242572
90372,Hibachi Express on Wheels,Burleith,Washington,20007,DC,,5712287429
90373,Kromom Konbey,,Washington,20005,DC,,5712772954
90374,Rice Culture,1110 Vermont Ave NW,Washington,20005,DC,,5714260503
90375,Ocha Noodles and Ramen,1101 Grindstone Pkwy,Columbia,65201,MO,,5732344026
90376,Mottomo Sushi,1011 Kingshighway St,Rolla,65401,MO,,5733411200
90377,Kampai Alley,907 Alley A,Columbia,65201,MO,,5734422239
90378,I am Sushi and Grill,"4603 John Garry Dr, Ste 3",Columbia,65203,MO,,5734490864
90379,Watami Sushi & Hibachi Steakhouse,1229 Hennings,Sikeston,63801,MO,,5736215022
90380,Fuji Japanese Steak House & Sushi Bar,"3600 Country Club Dr, Ste 512",Jefferson City,65109,MO,,5736348578
